證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00682U,期元大美元指數,95012.0,1958567.0,20.6,20.64,20.6,20.64,-0.04,24.0
00683L,期元大美元指正2,638200.0,13890298.0,21.73,21.8,21.72,21.77,-0.11,181.0
00684R,期元大美元指反1,,,,,,,0.0,
00685L,群益臺灣加權正2,133545.0,5259398.0,39.55,39.63,39.25,39.39,-0.11,73.0
00686R,群益臺灣加權反1,54000.0,195490.0,3.6,3.63,3.6,3.63,0.02,13.0
00688L,國泰20年美債正2,2823000.0,34357090.0,12.04,12.31,12.03,12.3,0.27,446.0
00689R,國泰20年美債反1,52000.0,953650.0,18.52,18.52,18.28,18.28,-0.21,17.0
00690,兆豐藍籌30,137286.0,3735139.0,27.21,27.22,27.14,27.15,-0.05,973.0
00692,富邦公司治理,1700138.0,49843299.0,29.43,29.43,29.25,29.27,-0.11,1460.0
00693U,期街口S&P黃豆,70227.0,1847060.0,26.35,26.35,26.26,26.27,-0.4,28.0
00700,富邦恒生國企,336285.0,4133938.0,12.58,12.58,12.22,12.25,-0.33,963.0
00701,國泰股利精選30,467669.0,10381720.0,22.25,22.27,22.16,22.18,-0.07,649.0
00702,國泰標普低波高息,141137.0,2813906.0,19.95,20.0,19.91,19.95,-0.28,951.0
00703,台新MSCI中國,110397.0,1712259.0,15.66,15.66,15.41,15.41,-0.43,911.0
00706L,期元大S&P日圓正2,2962461.0,29594096.0,9.92,10.06,9.92,10.04,0.16,431.0
00707R,期元大S&P日圓反1,,,,,,,0.0,
00708L,期元大S&P黃金正2,3066157.0,86318997.0,28.09,28.26,28.04,28.25,1.24,715.0
00709,富邦歐洲,34168.0,782354.0,22.98,22.98,22.91,22.95,-0.41,997.0
00710B,FH彭博非投等債,572174.0,10145233.0,17.79,17.79,17.71,17.73,-0.07,222.0
00711B,FH彭博新興債,189578.0,3047905.0,16.07,16.11,16.07,16.07,-0.03,1017.0
00712,FH富時不動產,19134707.0,188428413.0,9.84,9.94,9.81,9.92,0.07,5454.0
00713,元大台灣高息低波,8822425.0,343019069.0,39.0,39.01,38.83,38.87,0.07,6314.0
00714,群益道瓊美國地產,1030282.0,18423284.0,18.0,18.01,17.82,17.82,-0.34,870.0
00715L,期街口布蘭特正2,117232004.0,1330340191.0,11.5,11.58,11.11,11.12,-0.94,18277.0
00717,富邦美國特別股,305042.0,4334514.0,14.16,14.35,14.15,14.22,-0.19,702.0
00728,第一金工業30,142360.0,3313942.0,23.38,23.38,23.21,23.21,-0.07,1433.0
00730,富邦臺灣優質高息,84208.0,1595541.0,18.96,19.0,18.89,18.92,-0.04,151.0
00731,FH富時高息低波,1157881.0,63827721.0,55.05,55.2,55.0,55.15,-0.2,211.0
00732,國泰RMB短期報酬,,,,,,,0.0,
00733,富邦臺灣中小,144371.0,5088757.0,35.13,35.34,35.13,35.32,0.27,146.0
00735,國泰臺韓科技,123435.0,3227491.0,26.19,26.19,26.15,26.15,-0.09,894.0
00736,國泰新興市場,104076.0,1962978.0,18.87,18.87,18.83,18.83,-0.26,1000.0
00737,國泰AI+Robo,229151.0,6155097.0,27.42,27.42,26.77,26.84,-0.24,699.0
00738U,期元大道瓊白銀,941254.0,20753561.0,22.1,22.1,21.99,22.03,0.33,329.0
00739,元大MSCI A股,67069.0,1552367.0,23.31,23.31,23.04,23.06,-0.39,828.0
00752,中信中國50,4862559.0,86643352.0,18.16,18.16,17.7,17.76,-0.4,1647.0
00753L,中信中國50正2,24193094.0,247548533.0,10.52,10.52,10.07,10.08,-0.47,4461.0
00757,統一FANG+,671635.0,28735528.0,42.88,42.88,42.7,42.74,-0.14,658.0
00762,元大全球AI,247419.0,8887974.0,36.0,36.04,35.8,35.82,-0.14,201.0
00763U,期街口道瓊銅,30000.0,744170.0,24.93,24.93,24.68,24.71,-0.13,17.0
00770,國泰北美科技,406064.0,11355640.0,28.03,28.05,27.82,27.91,-0.05,786.0
00771,元大US高息特別股,124862.0,1953707.0,15.58,15.75,15.58,15.65,-0.2,1027.0
00775B,新光投等債15+,52644.0,1757562.0,33.42,33.42,33.4,33.4,-0.1,1007.0
00783,富邦中証500,90042.0,1883690.0,20.92,20.92,20.92,20.92,-0.22,4.0
00830,國泰費城半導體,3799135.0,104075838.0,27.44,27.44,27.31,27.34,-0.15,1397.0
00850,元大臺灣ESG永續,559029.0,17092515.0,30.65,30.68,30.49,30.55,-0.09,567.0
00851,台新全球AI,17947.0,471302.0,26.4,26.4,26.18,26.26,-0.37,1011.0
00852L,國泰美國道瓊正2,1806198.0,31425571.0,17.56,17.56,17.27,17.31,-0.47,472.0
00861,元大全球未來通訊,131285.0,3677060.0,28.0,28.15,27.91,27.93,-0.24,114.0
00865B,國泰US短期公債,107367.0,4345693.0,40.46,40.5,40.46,40.47,-0.01,1003.0
00875,國泰網路資安,404441.0,10069659.0,25.07,25.07,24.8,24.82,-0.27,151.0
00876,元大全球5G,234029.0,6342638.0,26.95,27.3,26.95,27.05,-0.06,165.0
00878,國泰永續高股息,80954383.0,1365805335.0,16.92,16.95,16.84,16.86,-0.06,46984.0
00881,國泰台灣5G+,5498422.0,82146473.0,14.97,15.0,14.9,14.91,-0.06,2251.0
00882,中信中國高股息,14849503.0,179333161.0,12.15,12.2,12.01,12.04,-0.1,3933.0
00885,富邦越南,26204238.0,290570847.0,11.2,11.2,11.03,11.04,-0.16,7790.0
00891,中信關鍵半導體,12328158.0,163999154.0,13.29,13.38,13.25,13.27,-0.03,3187.0
00892,富邦台灣半導體,3357106.0,40901098.0,12.18,12.23,12.14,12.15,0.01,637.0
00893,國泰智能電動車,5366493.0,72528585.0,13.57,13.57,13.49,13.5,-0.09,1766.0
00894,中信小資高價30,1686625.0,22724100.0,13.44,13.5,13.44,13.46,0.04,322.0
00895,富邦未來車,1332995.0,19222629.0,14.5,14.5,14.37,14.4,-0.14,519.0
00896,中信綠能及電動車,1136038.0,16174981.0,14.25,14.28,14.21,14.25,0.0,437.0
00897,富邦基因免疫生技,2440744.0,18243728.0,7.53,7.53,7.45,7.47,-0.08,412.0
00898,國泰基因免疫革命,859918.0,6091037.0,7.13,7.13,7.07,7.09,-0.08,351.0
00899,FT潔淨能源,543947.0,11314846.0,20.95,20.95,20.74,20.78,-0.51,415.0
00900,富邦特選高股息30,7880139.0,91455076.0,11.61,11.66,11.57,11.59,0.0,2107.0
00901,永豐智能車供應鏈,1105549.0,14198880.0,12.87,12.9,12.82,12.85,-0.02,176.0
00902,中信電池及儲能,12278227.0,147800075.0,12.11,12.15,11.99,12.04,-0.14,4497.0
00903,富邦元宇宙,2638732.0,25478561.0,9.7,9.7,9.61,9.62,-0.12,459.0
00904,新光臺灣半導體30,1176144.0,14685451.0,12.53,12.55,12.44,12.47,-0.02,264.0
00905,FT臺灣Smart,1246480.0,11137359.0,8.95,8.96,8.91,8.94,0.0,562.0
00906,大華元宇宙科技50,24000.0,248870.0,10.37,10.37,10.36,10.36,-0.02,4.0
00907,永豐優息存股,2559439.0,36047839.0,14.15,14.15,14.05,14.12,-0.03,1002.0
00908,富邦入息REITs+,2100278.0,25012942.0,11.98,11.98,11.87,11.88,-0.31,1064.0
00909,國泰數位支付服務,579110.0,9657504.0,16.73,16.75,16.61,16.63,0.14,160.0
00910,第一金太空衛星,82280.0,1246174.0,15.16,15.16,15.11,15.12,-0.01,426.0
00911,兆豐洲際半導體,189031.0,3278787.0,17.37,17.37,17.31,17.33,-0.1,20.0
00912,中信臺灣智慧50,580531.0,8557053.0,14.81,14.81,14.7,14.73,-0.02,370.0
00913,兆豐台灣晶圓製造,179386.0,2996881.0,16.72,16.75,16.65,16.65,0.0,18.0
00915,凱基優選高股息30,323514.0,5186632.0,16.09,16.09,16.01,16.03,-0.06,274.0
00916,國泰全球品牌50,929065.0,14150021.0,15.28,15.28,15.2,15.2,-0.09,330.0
00917,中信特選金融,1271589.0,18145187.0,14.44,14.44,14.2,14.22,-0.33,593.0
00918,大華優利高填息30,135021.0,2254096.0,16.75,16.78,16.66,16.66,-0.05,81.0
00919,群益台灣精選高息,1723804.0,32376691.0,18.81,18.87,18.73,18.79,0.12,2720.0
00920,富邦ESG綠色電力,1508469.0,24020210.0,16.13,16.13,15.86,15.91,-0.5,336.0
00921,兆豐龍頭等權重,112723.0,1741761.0,15.5,15.5,15.43,15.46,-0.05,121.0
00923,群益台灣ESG低碳,4672114.0,69184973.0,14.87,14.9,14.76,14.8,-0.07,1756.0
01001T,土銀富邦R1,18001.0,278937.0,15.58,15.6,15.4,15.5,-0.08,11.0
01002T,土銀國泰R1,130000.0,2277310.0,17.52,17.55,17.49,17.5,-0.05,31.0
01003T,兆豐新光R1,15000.0,305240.0,20.39,20.39,20.33,20.33,-0.11,8.0
01004T,土銀富邦R2,6000.0,89580.0,14.9,14.99,14.9,14.99,-0.01,4.0
01007T,兆豐國泰R2,116000.0,2028870.0,17.52,17.52,17.42,17.5,-0.35,19.0
01009T,王道圓滿R1,1000.0,8310.0,8.31,8.31,8.31,8.31,0.01,1.0
01010T,京城樂富R1,8000.0,80140.0,10.05,10.05,10.0,10.04,0.0,5.0
020000,富邦特選蘋果N,,,,,,,0.0,
020002,元富新中國N,2000.0,25360.0,12.68,12.68,12.68,12.68,0.0,1.0
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,,,,,,,0.0,
020012,富邦行動通訊N,,,,,,,0.0,
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,21000.0,337640.0,16.02,16.14,16.02,16.14,0.12,3.0
020019,統一特選台灣5GN,5000.0,63940.0,12.78,12.79,12.78,12.79,0.04,2.0
02001L,富邦蘋果正二N,,,,,,,0.0,
02001R,富邦蘋果反一N,,,,,,,0.0,
02001S,策元大加權策略N,,,,,,,0.0,
020020,元大台股領航N,51000.0,341380.0,6.71,6.72,6.67,6.68,-0.02,15.0
020022,元大電動車N,208000.0,1145050.0,5.52,5.52,5.49,5.51,0.01,37.0
020028,元大特選電動車N,69000.0,366370.0,5.32,5.32,5.3,5.31,0.01,13.0
020029,元大ESG高股息N,179000.0,879840.0,4.92,4.93,4.9,4.92,0.03,32.0
020030,統一智慧電動車N,78000.0,328430.0,4.22,4.22,4.21,4.21,0.02,15.0
020031,統一IC設計臺灣N,106000.0,462450.0,4.33,4.39,4.33,4.36,0.03,26.0
020032,元大綠能N,16000.0,83790.0,5.23,5.24,5.23,5.24,0.01,5.0
020034,元大IC設計N,311000.0,1703450.0,5.48,5.51,5.47,5.47,0.02,29.0
1101,台泥,11109324.0,409265756.0,36.5,37.0,36.5,36.9,0.5,5530.0
1101B,台泥乙特,71219.0,3461186.0,48.6,48.6,48.6,48.6,0.0,32.0
1102,亞泥,2944299.0,125502197.0,42.7,42.75,42.4,42.7,0.05,1814.0
1103,嘉泥,204068.0,3821527.0,18.7,18.9,18.6,18.8,0.05,209.0
1104,環泥,1891825.0,48071860.0,25.55,25.65,25.3,25.35,-0.25,1257.0
1108,幸福,5875082.0,83129780.0,13.85,14.45,13.8,14.05,0.35,2439.0
1109,信大,208945.0,3547270.0,17.1,17.1,16.9,17.0,-0.05,107.0
1110,東泥,41058.0,729744.0,17.8,17.8,17.65,17.8,0.0,26.0
1201,味全,274523.0,5515597.0,20.1,20.2,20.0,20.05,-0.05,269.0
1203,味王,34875.0,1318093.0,37.85,37.85,37.5,37.6,-0.05,178.0
1210,大成,1188871.0,59158020.0,50.1,50.2,49.6,49.65,-0.2,1306.0
1213,大飲,22626.0,163949.0,7.1,7.4,7.1,7.4,0.3,15.0
1215,卜蜂,519515.0,42466921.0,82.3,82.4,81.4,81.6,-0.6,894.0
1216,統一,4924601.0,340505831.0,69.2,69.5,68.9,69.0,0.3,2431.0
1217,愛之味,864447.0,9864416.0,11.45,11.5,11.35,11.4,-0.05,536.0
1218,泰山,1065525.0,30440871.0,28.4,28.7,28.35,28.55,0.15,736.0
1219,福壽,1020876.0,21075259.0,20.75,20.9,20.35,20.85,0.2,588.0
1220,台榮,858643.0,14566803.0,17.2,17.2,16.5,17.1,0.0,325.0
1225,福懋油,85182.0,4889718.0,57.4,57.5,57.4,57.4,0.8,28.0
1227,佳格,276964.0,11139364.0,40.15,40.4,40.0,40.4,-0.2,361.0
1229,聯華,1082964.0,59277548.0,54.6,55.2,54.4,54.6,0.2,1155.0
1231,聯華食,316625.0,28215781.0,88.0,89.7,88.0,88.7,0.4,431.0
1232,大統益,37564.0,5509288.0,147.0,147.0,146.0,147.0,-0.5,203.0
1233,天仁,2000.0,67100.0,33.6,33.6,33.5,33.5,-0.1,2.0
1234,黑松,195566.0,6938028.0,35.45,35.55,35.45,35.55,0.15,157.0
1235,興泰,2241.0,153985.0,68.8,68.8,68.8,68.8,-0.2,13.0
1236,宏亞,68380.0,1621727.0,23.8,23.8,23.65,23.7,0.05,78.0
1256,鮮活果汁-KY,65405.0,22149200.0,333.0,344.0,333.0,344.0,11.0,142.0
1301,台塑,3736111.0,336323490.0,90.5,90.5,89.8,90.0,-0.7,3494.0
1303,南亞,2968403.0,224526694.0,76.4,76.4,75.3,75.4,-1.1,4414.0
1304,台聚,9253906.0,249238804.0,26.85,27.4,26.6,26.9,0.6,5470.0
1305,華夏,2763075.0,74722792.0,26.9,27.35,26.6,27.1,0.35,1416.0
1307,三芳,64289.0,1344708.0,20.9,21.0,20.85,20.95,0.05,40.0
1308,亞聚,1251626.0,36555759.0,29.0,29.45,29.0,29.05,0.05,945.0
1309,台達化,535384.0,11547206.0,21.4,21.8,21.4,21.7,-0.05,459.0
1310,台苯,347339.0,4765230.0,13.65,13.8,13.65,13.75,0.15,456.0
1312,國喬,824993.0,16176617.0,19.7,19.7,19.55,19.55,0.0,539.0
1312A,國喬特,3000.0,83700.0,27.9,27.9,27.9,27.9,0.05,2.0
1313,聯成,856035.0,12555329.0,14.75,14.75,14.55,14.65,0.1,448.0
1314,中石化,6985513.0,69837245.0,9.95,10.05,9.95,10.0,0.12,1861.0
1315,達新,4491.0,318160.0,70.6,70.9,70.6,70.9,0.3,71.0
1316,上曜,3689564.0,49426238.0,13.5,13.65,13.2,13.35,-0.25,1578.0
1319,東陽,1364792.0,60450602.0,44.45,44.5,43.95,44.45,0.2,1179.0
1321,大洋,170781.0,6296493.0,36.85,36.95,36.8,36.9,0.3,158.0
1323,永裕,39689.0,1313461.0,33.1,33.15,33.05,33.15,0.0,220.0
1324,地球,70806.0,785056.0,11.1,11.15,11.05,11.15,0.05,88.0
1325,恆大,81111.0,1906295.0,23.5,23.6,23.45,23.5,0.0,124.0
1326,台化,1783261.0,121420819.0,68.5,68.5,67.8,68.0,-0.5,1361.0
1337,再生-KY,109158.0,761149.0,6.98,7.0,6.92,6.97,0.0,238.0
1338,廣華-KY,25448.0,1157016.0,45.1,46.05,45.1,45.35,-0.15,104.0
1339,昭輝,208946.0,9391451.0,44.75,45.2,44.5,45.1,0.35,172.0
1340,勝悅-KY,34633.0,361841.0,10.4,10.5,10.4,10.45,0.05,143.0
1341,富林-KY,21086.0,1472348.0,69.5,70.1,69.5,70.0,0.2,39.0
1342,八貫,710316.0,102852081.0,143.5,146.0,143.0,145.0,1.0,591.0
1402,遠東新,8712107.0,268693678.0,31.25,31.25,30.65,30.8,-0.2,3840.0
1409,新纖,1401950.0,24836838.0,17.7,17.8,17.6,17.8,0.05,780.0
1410,南染,58723.0,2291514.0,39.6,39.65,38.8,38.9,-0.3,65.0
1413,宏洲,44357.0,422298.0,9.48,9.69,9.48,9.63,-0.09,18.0
1414,東和,131043.0,2320574.0,17.75,17.8,17.65,17.8,0.05,100.0
1416,廣豐,163323.0,1778512.0,10.9,11.0,10.8,10.9,0.05,249.0
1417,嘉裕,458698.0,6086279.0,13.35,13.35,13.15,13.3,0.1,262.0
1418,東華,26064.0,364198.0,14.1,14.15,14.1,14.1,0.0,67.0
1419,新紡,89054.0,3645974.0,41.2,41.3,40.8,41.25,0.25,95.0
1423,利華,61031.0,1268552.0,20.7,20.9,20.7,20.8,0.1,58.0
1432,大魯閣,1518953.0,25690169.0,17.05,17.25,16.6,16.95,-0.3,2485.0
1434,福懋,934051.0,25707251.0,27.6,27.65,27.45,27.55,0.05,536.0
1435,中福,67302.0,2700989.0,40.1,44.2,39.8,39.8,0.0,169.0
1436,華友聯,52990.0,3022320.0,57.3,57.6,56.8,57.1,-0.2,143.0
1437,勤益控,459201.0,12882762.0,28.4,28.5,27.8,27.85,0.1,306.0
1438,三地開發,103698.0,3428025.0,33.1,33.45,32.65,33.0,-0.1,90.0
1439,雋揚,19529.0,440712.0,22.6,22.6,22.45,22.6,0.0,17.0
1440,南紡,495576.0,8268144.0,16.6,16.75,16.6,16.7,0.1,316.0
1441,大東,9020.0,73446.0,8.15,8.15,8.08,8.13,-0.02,49.0
1442,名軒,2955787.0,98993188.0,33.15,34.3,32.9,33.1,0.2,1585.0
1443,立益物流,41098.0,1194520.0,29.15,29.2,29.0,29.05,-0.1,119.0
1444,力麗,1329873.0,13669697.0,10.25,10.35,10.2,10.3,0.0,486.0
1445,大宇,120241.0,1971014.0,16.45,16.45,16.35,16.35,-0.05,84.0
1446,宏和,45000.0,1419850.0,31.2,31.75,31.2,31.75,0.1,29.0
1447,力鵬,682052.0,5428525.0,7.99,8.0,7.9,7.95,0.03,252.0
1449,佳和,59150.0,896792.0,15.2,15.25,15.1,15.2,0.0,154.0
1451,年興,461149.0,10558092.0,22.95,22.95,22.8,22.9,-0.05,149.0
1452,宏益,46556.0,832695.0,17.95,17.95,17.85,17.9,-0.1,177.0
1453,大將,99669.0,1487200.0,15.0,15.05,14.85,14.9,-0.1,84.0
1454,台富,22617.0,283484.0,12.65,12.65,12.5,12.6,0.0,33.0
1455,集盛,328789.0,3526941.0,10.7,10.8,10.65,10.7,0.05,208.0
1456,怡華,6146.0,92849.0,15.1,15.15,15.1,15.15,0.05,87.0
1457,宜進,295241.0,5483615.0,18.6,18.7,18.5,18.7,0.1,133.0
1459,聯發,27840.0,248524.0,9.04,9.04,8.85,8.85,0.0,30.0
1460,宏遠,356589.0,2653708.0,7.45,7.48,7.41,7.45,0.05,169.0
1463,強盛,59030.0,837623.0,14.2,14.25,14.15,14.2,-0.05,56.0
1464,得力,108788.0,1590377.0,14.7,14.7,14.55,14.6,0.0,197.0
1465,偉全,85982.0,1213907.0,14.15,14.3,14.05,14.2,-0.15,58.0
1466,聚隆,37015.0,433477.0,11.7,11.75,11.7,11.75,0.05,26.0
1467,南緯,7957451.0,93252663.0,11.6,11.85,11.6,11.7,0.0,591.0
1468,昶和,66001.0,978314.0,14.65,15.35,14.6,15.25,0.6,54.0
1470,大統新創,47977.0,913712.0,19.65,19.65,19.1,19.25,-0.4,51.0
1471,首利,224085.0,1743285.0,7.79,7.82,7.74,7.8,-0.02,181.0
1472,三洋實業,2500.0,76748.0,30.7,30.7,30.7,30.7,0.0,6.0
1473,台南,114349.0,2735015.0,23.7,24.25,23.55,24.1,0.45,116.0
1474,弘裕,63245.0,770824.0,12.2,12.25,12.15,12.2,0.0,34.0
1475,業旺,98088.0,5655336.0,57.3,58.4,56.9,57.6,2.0,81.0
1476,儒鴻,1194783.0,543675987.0,455.0,458.0,452.0,455.5,7.0,832.0
1477,聚陽,1710096.0,382363802.0,221.0,226.0,220.0,222.5,1.5,2837.0
1503,士電,1763967.0,143123604.0,80.2,81.8,79.7,81.5,1.3,1553.0
1504,東元,16055788.0,574993242.0,35.5,36.15,35.25,35.85,0.65,6987.0
1506,正道,172413.0,3604627.0,20.85,21.0,20.7,20.9,-0.05,138.0
1512,瑞利,66529.0,972515.0,14.9,14.9,14.5,14.5,-0.5,267.0
1513,中興電,29421931.0,2875734638.0,95.7,99.2,95.2,98.8,3.9,18995.0
1514,亞力,7921676.0,311650617.0,38.0,39.9,37.95,39.8,1.85,4932.0
1515,力山,263099.0,7655795.0,29.05,29.3,28.95,29.3,0.0,381.0
1516,川飛,393671.0,7987027.0,20.15,20.45,20.15,20.4,0.25,221.0
1517,利奇,314368.0,6240931.0,19.75,19.95,19.65,19.9,0.2,325.0
1519,華城,17489700.0,1219997677.0,67.6,72.0,67.0,72.0,5.3,12093.0
1521,大億,7179.0,266049.0,37.0,37.1,37.0,37.1,-0.1,8.0
1522,堤維西,5017785.0,146310565.0,29.0,29.5,28.5,29.3,0.5,2631.0
1522A,堤維西甲特,1000.0,45000.0,45.0,45.0,45.0,45.0,0.0,1.0
1524,耿鼎,3554452.0,91137963.0,25.7,25.9,25.2,25.7,0.0,2206.0
1525,江申,53837.0,3373868.0,62.9,63.8,62.2,63.8,0.8,69.0
1526,日馳,356396.0,15200383.0,41.8,43.15,41.8,42.75,1.1,597.0
1527,鑽全,156850.0,6715928.0,42.5,43.0,42.45,42.9,0.25,485.0
1528,恩德,222191.0,2281139.0,10.25,10.35,10.2,10.3,0.05,200.0
1529,樂事綠能,17396668.0,463725397.0,25.1,27.05,24.7,27.05,2.45,7063.0
1530,亞崴,48270.0,1540260.0,32.0,32.05,31.7,31.9,-0.1,46.0
1531,高林股,28883.0,406839.0,14.05,14.1,14.05,14.05,-0.05,44.0
1532,勤美,2123095.0,75169407.0,35.05,35.65,35.05,35.5,0.5,1107.0
1533,車王電,257457.0,13118329.0,51.7,51.7,50.6,51.0,0.0,220.0
1535,中宇,491289.0,24364627.0,49.0,50.5,48.35,49.7,1.6,369.0
1536,和大,445964.0,31600155.0,70.6,71.2,70.5,71.0,0.2,534.0
1537,廣隆,39576.0,5558496.0,140.5,141.0,140.0,141.0,0.0,54.0
1538,正峰,12697.0,107357.0,8.5,8.51,8.5,8.51,0.0,30.0
1539,巨庭,692919.0,21068109.0,30.1,30.95,30.1,30.2,0.6,552.0
1540,喬福,376353.0,6518531.0,17.4,17.45,17.2,17.35,0.05,169.0
