證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00675L,富邦臺灣加權正2,532162.0,26187679.0,49.15,49.59,48.87,49.28,0.14,454.0
00676R,富邦臺灣加權反1,4384509.0,13878059.0,3.17,3.17,3.15,3.17,0.0,244.0
00678,群益NBI生技,368495.0,9543277.0,25.75,25.95,25.75,25.88,0.08,913.0
00680L,元大美債20正2,43922792.0,480745006.0,10.98,10.99,10.92,10.93,-0.14,7317.0
00681R,元大美債20反1,303000.0,5664860.0,18.67,18.71,18.66,18.69,0.14,31.0
00682U,期元大美元指數,39049.0,803565.0,20.58,20.59,20.57,20.58,0.05,21.0
00683L,期元大美元指正2,592021.0,12830502.0,21.63,21.71,21.63,21.67,0.05,152.0
00684R,期元大美元指反1,5060.0,80472.0,15.92,15.92,15.9,15.9,0.0,4.0
00685L,群益臺灣加權正2,231400.0,10074214.0,43.58,43.88,43.36,43.66,0.08,38.0
00686R,群益臺灣加權反1,992000.0,3397940.0,3.43,3.43,3.42,3.42,0.0,28.0
00688L,國泰20年美債正2,13996301.0,151335738.0,10.82,10.85,10.79,10.81,-0.18,1960.0
00689R,國泰20年美債反1,7000.0,135570.0,19.34,19.4,19.34,19.4,0.22,4.0
00690,兆豐藍籌30,1479742.0,39597196.0,26.75,26.84,26.7,26.77,0.02,1038.0
00692,富邦公司治理,1404683.0,42928716.0,30.59,30.67,30.48,30.6,0.01,1182.0
00693U,期街口S&P黃豆,233478.0,5698066.0,24.35,24.45,24.35,24.38,0.51,115.0
00700,富邦恒生國企,186770.0,2368208.0,12.7,12.76,12.58,12.58,-0.12,159.0
00701,國泰股利精選30,467309.0,11099711.0,23.72,23.8,23.7,23.77,0.04,504.0
00702,國泰標普低波高息,114518.0,2309460.0,20.17,20.18,20.13,20.13,0.08,460.0
00703,台新MSCI中國,58796.0,907870.0,15.54,15.54,15.41,15.44,-0.07,806.0
00706L,期元大S&P日圓正2,6383622.0,57056333.0,8.95,8.97,8.91,8.96,-0.08,944.0
00707R,期元大S&P日圓反1,,,,,,,0.0,
00708L,期元大S&P黃金正2,759990.0,20732816.0,27.41,27.41,27.21,27.24,-0.38,333.0
00709,富邦歐洲,33101.0,839305.0,25.47,25.47,25.35,25.36,0.05,8.0
00710B,復華彭博非投等債,175286.0,3129548.0,17.82,17.86,17.82,17.86,0.04,60.0
00711B,復華彭博新興債,126613.0,2027143.0,16.04,16.04,16.01,16.01,-0.04,219.0
00712,復華富時不動產,12466799.0,112520228.0,9.0,9.05,8.99,9.05,0.11,3170.0
00713,元大台灣高息低波,7393565.0,313348296.0,42.36,42.5,42.24,42.42,0.1,4461.0
00714,群益道瓊美國地產,271593.0,4862552.0,17.93,17.94,17.86,17.94,0.09,170.0
00715L,期街口布蘭特正2,60449889.0,745173927.0,12.28,12.4,12.26,12.31,0.32,6622.0
00717,富邦美國特別股,204207.0,2892632.0,14.15,14.19,14.15,14.17,0.04,996.0
00728,第一金工業30,410553.0,9681180.0,23.59,23.65,23.51,23.57,0.04,311.0
00730,富邦臺灣優質高息,188550.0,3451684.0,18.2,18.37,18.2,18.35,0.18,216.0
00731,復華富時高息低波,1046352.0,62337371.0,59.5,59.75,59.5,59.55,0.05,228.0
00733,富邦臺灣中小,466461.0,18817795.0,40.0,40.59,40.0,40.16,0.17,406.0
00735,國泰臺韓科技,103208.0,2839808.0,27.52,27.54,27.52,27.54,0.02,933.0
00736,國泰新興市場,101659.0,1986868.0,19.54,19.54,19.54,19.54,0.0,856.0
00737,國泰AI+Robo,394032.0,11330274.0,28.62,28.82,28.61,28.74,0.29,1022.0
00738U,期元大道瓊白銀,250700.0,5785253.0,23.11,23.11,23.02,23.04,-0.19,106.0
00739,元大MSCI A股,186808.0,4199674.0,22.74,22.74,22.43,22.47,-0.21,380.0
00752,中信中國50,1887745.0,34027176.0,18.07,18.13,17.97,17.98,-0.03,514.0
00753L,中信中國50正2,9966837.0,98628043.0,9.96,10.01,9.8,9.83,-0.09,1753.0
00757,統一FANG+,1237858.0,62654858.0,50.4,50.8,50.4,50.6,0.6,835.0
00762,元大全球AI,250209.0,9853057.0,39.23,39.46,39.23,39.36,0.48,280.0
00763U,期街口道瓊銅,201000.0,4707220.0,23.42,23.5,23.34,23.34,-0.15,27.0
00770,國泰北美科技,244598.0,7673691.0,31.11,31.45,31.11,31.39,0.28,584.0
00771,元大US高息特別股,49288.0,762947.0,15.5,15.5,15.45,15.49,0.04,256.0
00775B,新光投等債15+,51716.0,1685532.0,32.62,32.62,32.6,32.6,-0.08,719.0
00783,富邦中証500,163032.0,3315836.0,20.35,20.38,20.29,20.3,-0.09,999.0
00830,國泰費城半導體,4203220.0,120595281.0,28.63,28.75,28.62,28.67,0.17,1590.0
00850,元大臺灣ESG永續,466768.0,14870298.0,31.87,31.96,31.75,31.86,-0.01,506.0
00851,台新全球AI,24983.0,719058.0,28.72,28.85,28.72,28.79,0.44,204.0
00852L,國泰美國道瓊正2,307662.0,5778241.0,18.8,18.82,18.74,18.75,-0.09,96.0
00861,元大全球未來通訊,1978517.0,56722707.0,28.7,28.72,28.63,28.67,0.03,519.0
00865B,國泰US短期公債,103195.0,4212540.0,40.83,40.84,40.83,40.84,0.06,991.0
00875,國泰網路資安,437799.0,11443610.0,26.15,26.19,26.1,26.1,0.41,176.0
00876,元大全球5G,1059938.0,29531000.0,27.79,27.93,27.73,27.91,0.18,363.0
00878,國泰永續高股息,56575741.0,1018127221.0,18.02,18.05,17.95,18.01,-0.01,24760.0
00881,國泰台灣5G+,5865960.0,89515369.0,15.23,15.32,15.2,15.27,0.03,2133.0
00882,中信中國高股息,29078641.0,352257038.0,12.2,12.24,12.05,12.07,-0.11,11966.0
00885,富邦越南,5542173.0,63605696.0,11.45,11.51,11.45,11.45,0.0,1951.0
00891,中信關鍵半導體,5168707.0,66391336.0,12.77,12.9,12.77,12.85,0.08,2793.0
00892,富邦台灣半導體,1749553.0,20622711.0,11.76,11.83,11.74,11.8,0.04,436.0
00893,國泰智能電動車,30527948.0,454407599.0,14.88,14.92,14.85,14.86,0.22,12148.0
00894,中信小資高價30,1500477.0,20432586.0,13.57,13.67,13.54,13.61,0.06,274.0
00895,富邦未來車,4273402.0,67376980.0,15.74,15.8,15.73,15.77,0.18,1105.0
00896,中信綠能及電動車,1874106.0,27963708.0,14.92,14.98,14.86,14.92,0.0,675.0
00897,富邦基因免疫生技,3379200.0,27058187.0,8.0,8.03,7.98,8.02,0.21,496.0
00898,國泰基因免疫革命,1007988.0,7875169.0,7.78,7.84,7.78,7.81,0.09,221.0
00899,FT潔淨能源,69194.0,1480124.0,21.38,21.4,21.34,21.34,0.04,85.0
00900,富邦特選高股息30,9123353.0,105235535.0,11.5,11.57,11.48,11.55,0.05,2135.0
00901,永豐智能車供應鏈,831953.0,10968689.0,13.16,13.21,13.15,13.2,0.04,239.0
00902,中信電池及儲能,5706535.0,68978907.0,12.02,12.14,12.02,12.06,0.12,1386.0
00903,富邦元宇宙,1689733.0,18136561.0,10.74,10.76,10.72,10.72,0.15,511.0
00904,新光臺灣半導體30,477152.0,5800032.0,12.14,12.21,12.12,12.18,0.06,175.0
00905,FT臺灣Smart,2393194.0,21988423.0,9.17,9.22,9.14,9.19,0.02,568.0
00906,大華元宇宙科技50,7000.0,78760.0,11.25,11.26,11.25,11.26,0.01,4.0
00907,永豐優息存股,1369277.0,20494650.0,14.95,15.01,14.91,14.97,0.02,550.0
00908,富邦入息REITs+,768651.0,9040863.0,11.81,11.81,11.75,11.78,0.04,96.0
00909,國泰數位支付服務,243423.0,4126440.0,16.82,16.99,16.82,16.94,0.3,116.0
00910,第一金太空衛星,159729.0,2540826.0,15.89,15.93,15.89,15.91,0.42,101.0
00911,兆豐洲際半導體,122000.0,2198260.0,17.93,18.03,17.93,18.03,0.11,8.0
00912,中信臺灣智慧50,663788.0,9757565.0,14.7,14.75,14.64,14.74,0.05,285.0
00913,兆豐台灣晶圓製造,206060.0,3349580.0,16.26,16.3,16.25,16.3,0.03,8.0
00915,凱基優選高股息30,409142.0,7160636.0,17.46,17.58,17.41,17.51,0.05,295.0
00916,國泰全球品牌50,430678.0,7294901.0,16.91,16.97,16.91,16.93,0.05,350.0
00917,中信特選金融,966503.0,14414429.0,14.94,14.94,14.88,14.88,0.12,163.0
00918,大華優利高填息30,138250.0,2419836.0,17.5,17.55,17.44,17.53,0.03,84.0
00919,群益台灣精選高息,2906435.0,54347471.0,18.66,18.77,18.59,18.7,0.04,1185.0
00920,富邦ESG綠色電力,336915.0,5650028.0,16.7,16.82,16.7,16.76,0.1,107.0
00921,兆豐龍頭等權重,708024.0,11783809.0,16.6,16.68,16.51,16.65,0.09,191.0
00922,國泰台灣領袖50,3731528.0,56491879.0,15.14,15.19,15.09,15.13,-0.01,1209.0
00923,群益台灣ESG低碳,5567030.0,84237010.0,15.12,15.17,15.07,15.13,0.03,1436.0
00924,復華S&P500成長,3160716.0,48869520.0,15.41,15.48,15.41,15.43,0.03,691.0
00925,新光標普電動車,3057316.0,45855553.0,14.98,15.03,14.96,14.96,0.23,298.0
01001T,土銀富邦R1,2000.0,30070.0,15.05,15.05,15.02,15.02,-0.11,2.0
01002T,土銀國泰R1,22000.0,382070.0,17.43,17.43,17.22,17.37,-0.06,16.0
01003T,兆豐新光R1,,,,,,,0.0,
01004T,土銀富邦R2,25200.0,363710.0,14.47,14.47,14.36,14.36,-0.04,14.0
01007T,兆豐國泰R2,1000.0,17350.0,17.35,17.35,17.35,17.35,0.0,1.0
01009T,王道圓滿R1,20000.0,171000.0,8.55,8.55,8.55,8.55,-0.05,4.0
01010T,京城樂富R1,16000.0,160030.0,10.0,10.03,10.0,10.03,0.0,4.0
020000,富邦特選蘋果N,1000.0,7530.0,7.53,7.53,7.53,7.53,0.0,1.0
020002,元富新中國N,,,,,,,0.0,
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,2000.0,15200.0,7.6,7.6,7.6,7.6,0.0,1.0
020012,富邦行動通訊N,8000.0,56820.0,7.1,7.11,7.1,7.11,0.02,3.0
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,1000.0,19440.0,19.44,19.44,19.44,19.44,0.0,1.0
020018,統一價值成長30N,,,,,,,0.0,
020019,統一特選台灣5GN,1000.0,12710.0,12.71,12.71,12.71,12.71,0.01,1.0
02001L,富邦蘋果正二N,58000.0,658510.0,11.31,11.42,11.31,11.42,0.07,4.0
02001R,富邦蘋果反一N,1000.0,2600.0,2.6,2.6,2.6,2.6,0.01,1.0
02001S,策元大加權策略N,12000.0,64200.0,5.35,5.35,5.35,5.35,0.01,2.0
020020,元大台股領航N,113000.0,786270.0,6.94,6.98,6.93,6.95,0.01,31.0
020022,元大電動車N,652000.0,4208810.0,6.46,6.48,6.42,6.45,-0.01,126.0
020028,元大特選電動車N,124000.0,773210.0,6.2,6.25,6.2,6.21,-0.02,25.0
020029,元大ESG高股息N,261000.0,1341180.0,5.11,5.15,5.11,5.14,0.03,49.0
020030,統一智慧電動車N,98000.0,420430.0,4.28,4.31,4.27,4.28,0.0,25.0
020031,統一IC設計臺灣N,84000.0,355810.0,4.19,4.24,4.19,4.24,0.05,11.0
020032,元大綠能N,23000.0,123720.0,5.38,5.39,5.36,5.36,-0.02,6.0
020034,元大IC設計N,76000.0,405920.0,5.31,5.35,5.31,5.34,0.03,18.0
020036,元大金融配息N,12000.0,62870.0,5.25,5.25,5.23,5.24,-0.01,10.0
020037,元大金融高股息N,24000.0,125880.0,5.24,5.25,5.24,5.24,-0.01,10.0
1101,台泥,22695623.0,862206828.0,38.25,38.3,37.9,37.9,-0.35,11259.0
1101B,台泥乙特,40100.0,1974590.0,49.3,49.45,49.2,49.4,-0.05,20.0
1102,亞泥,4768667.0,212534678.0,44.45,44.75,44.3,44.65,0.15,2509.0
1103,嘉泥,313411.0,6323274.0,20.0,20.3,20.0,20.1,0.0,232.0
1104,環泥,1617639.0,45131054.0,27.9,28.05,27.65,27.9,0.05,938.0
1108,幸福,936617.0,14494493.0,15.35,15.55,15.3,15.45,0.1,366.0
1109,信大,105336.0,1950146.0,18.5,18.55,18.45,18.55,0.0,88.0
1110,東泥,476375.0,9414507.0,19.7,19.9,19.7,19.9,0.15,121.0
1201,味全,1114471.0,22993549.0,20.4,20.8,20.4,20.75,0.35,573.0
1203,味王,28434.0,1173217.0,41.6,41.65,40.85,41.65,0.05,85.0
1210,大成,4056146.0,220838943.0,54.3,55.2,53.9,54.0,0.3,3213.0
1213,大飲,3173.0,22195.0,6.5,6.5,6.5,6.5,-0.36,8.0
1215,卜蜂,655256.0,60236519.0,92.9,92.9,91.5,92.0,-0.2,1025.0
1216,統一,4203131.0,318471041.0,75.9,76.0,75.6,75.7,0.0,2556.0
1217,愛之味,677926.0,7807050.0,11.55,11.6,11.5,11.5,-0.05,387.0
1218,泰山,1193164.0,36659672.0,30.75,30.85,30.45,30.7,0.15,868.0
1219,福壽,2051792.0,43782390.0,21.1,21.5,21.1,21.45,0.55,1053.0
1220,台榮,254796.0,3929555.0,15.3,15.5,15.3,15.5,0.2,150.0
1225,福懋油,21428.0,1291946.0,60.0,60.6,60.0,60.5,0.1,35.0
1227,佳格,2040510.0,84748751.0,42.35,42.35,41.65,41.65,-0.4,1310.0
1229,聯華,654718.0,41006120.0,62.9,62.9,62.3,62.8,0.0,967.0
1231,聯華食,89923.0,8281000.0,92.3,92.3,91.8,92.0,-0.2,251.0
1232,大統益,28990.0,4410506.0,151.5,152.5,151.5,152.5,1.0,111.0
1233,天仁,17003.0,578855.0,34.0,34.15,34.0,34.15,0.15,16.0
1234,黑松,275119.0,10362623.0,37.75,37.8,37.6,37.65,-0.05,212.0
1235,興泰,8159.0,668139.0,82.9,82.9,82.0,82.0,-0.9,220.0
1236,宏亞,89398.0,2122652.0,23.65,23.75,23.65,23.75,0.0,85.0
1256,鮮活果汁-KY,8239.0,2637720.0,322.0,322.0,318.5,318.5,-2.0,331.0
1301,台塑,6382191.0,596728013.0,93.7,93.8,93.2,93.5,0.0,3573.0
1303,南亞,5991968.0,482739319.0,81.0,81.2,80.0,80.7,0.0,3951.0
1304,台聚,752145.0,17827879.0,23.65,23.85,23.55,23.65,-0.05,463.0
1305,華夏,1037881.0,25495489.0,24.45,24.65,24.3,24.6,0.15,629.0
1307,三芳,918183.0,22165460.0,24.0,24.4,23.7,24.1,0.3,582.0
1308,亞聚,1463691.0,38709440.0,26.25,26.6,26.25,26.45,0.2,613.0
1309,台達化,419119.0,8476515.0,20.15,20.3,20.1,20.25,0.1,338.0
1310,台苯,3056429.0,51795142.0,16.9,17.05,16.75,16.85,0.05,1588.0
1312,國喬,1346569.0,26020682.0,19.2,19.4,19.2,19.3,0.15,847.0
1312A,國喬特,70000.0,1981050.0,28.3,28.35,28.3,28.3,0.0,41.0
1313,聯成,612409.0,8936403.0,14.6,14.65,14.5,14.55,-0.05,388.0
1314,中石化,7316194.0,72078047.0,9.8,9.9,9.8,9.85,0.08,1930.0
1315,達新,25745.0,1807378.0,70.2,70.3,70.1,70.3,0.1,23.0
1316,上曜,700907.0,9378583.0,13.4,13.4,13.35,13.35,-0.05,264.0
1319,東陽,5992380.0,301485033.0,51.1,51.4,49.85,49.9,-1.2,4316.0
1321,大洋,45000.0,1543650.0,34.25,34.4,34.25,34.3,0.05,28.0
1323,永裕,74351.0,2437083.0,32.9,32.9,32.75,32.8,-0.05,46.0
1324,地球,21263.0,246509.0,11.65,11.65,11.55,11.6,0.0,40.0
1325,恆大,396620.0,9987344.0,25.2,25.4,25.05,25.1,-0.2,330.0
1326,台化,3930832.0,275557305.0,70.0,70.3,69.6,70.1,0.1,2210.0
1337,再生-KY,4423729.0,38898175.0,8.77,8.95,8.65,8.68,0.1,1895.0
1338,廣華-KY,68694.0,3033839.0,43.8,44.45,43.8,44.3,0.45,90.0
1339,昭輝,234210.0,10395871.0,44.1,44.8,43.65,44.7,0.9,181.0
1340,勝悅-KY,484765.0,6386145.0,13.3,13.35,13.0,13.05,-0.15,443.0
1341,富林-KY,8011.0,569072.0,71.0,71.3,71.0,71.3,0.4,14.0
1342,八貫,520915.0,68314837.0,131.5,132.5,129.5,131.5,0.5,509.0
1402,遠東新,4858427.0,155543811.0,32.1,32.1,31.8,32.05,0.0,3033.0
1409,新纖,1259990.0,21605718.0,17.15,17.25,17.05,17.2,0.05,810.0
1410,南染,42210.0,1567970.0,37.2,37.5,36.9,37.2,0.0,43.0
1413,宏洲,35864.0,328406.0,9.13,9.21,9.07,9.19,0.06,38.0
1414,東和,91651.0,1582521.0,17.4,17.4,17.15,17.4,0.05,91.0
1416,廣豐,175296.0,2032598.0,11.6,11.65,11.55,11.55,0.0,113.0
1417,嘉裕,330031.0,4453854.0,13.5,13.55,13.45,13.5,0.0,156.0
1418,東華,366666.0,6315597.0,15.95,17.5,15.95,17.5,1.55,248.0
1419,新紡,108002.0,4455682.0,41.35,41.65,41.15,41.3,0.25,58.0
1423,利華,136566.0,3213694.0,23.45,23.8,23.35,23.55,0.05,93.0
1432,大魯閣,2910448.0,47090127.0,16.0,16.25,15.8,16.2,0.15,554.0
1434,福懋,700227.0,19658866.0,28.0,28.15,27.95,28.1,0.1,545.0
1436,華友聯,4103871.0,246232289.0,60.0,60.2,59.9,60.0,0.0,16.0
1437,勤益控,373688.0,10885507.0,29.2,29.3,29.0,29.2,0.0,186.0
1438,三地開發,51020.0,1561465.0,30.55,30.9,30.5,30.8,0.05,42.0
1439,雋揚,16300.0,373615.0,22.95,23.05,22.8,22.95,-0.1,21.0
1440,南紡,469838.0,7683948.0,16.3,16.4,16.25,16.35,0.05,316.0
1441,大東,22752.0,186622.0,8.18,8.25,8.18,8.2,0.02,63.0
1442,名軒,419046.0,13476179.0,32.15,32.35,32.0,32.1,-0.2,209.0
1443,立益物流,5808.0,169230.0,29.2,29.4,29.2,29.4,0.1,12.0
1444,力麗,946898.0,10071537.0,10.6,10.7,10.55,10.7,0.1,425.0
1445,大宇,405903.0,8331109.0,20.3,21.0,20.25,20.45,0.15,208.0
1446,宏和,36208.0,1139118.0,31.45,31.55,31.4,31.45,0.0,27.0
1447,力鵬,553045.0,4350652.0,7.81,7.9,7.8,7.87,0.07,365.0
1449,佳和,531150.0,7943408.0,15.0,15.05,14.9,14.95,0.0,69.0
1451,年興,225251.0,4804999.0,21.4,21.4,21.25,21.3,0.05,162.0
1452,宏益,73364.0,1294649.0,17.75,17.75,17.6,17.65,0.05,60.0
1453,大將,404475.0,6254531.0,15.15,15.75,15.05,15.6,0.45,246.0
1454,台富,21583.0,342221.0,15.95,15.95,15.7,15.75,-0.2,37.0
1455,集盛,2372235.0,25638040.0,10.65,11.05,10.6,10.65,0.05,960.0
1456,怡華,44090.0,752319.0,17.0,17.2,16.9,17.0,0.05,39.0
1457,宜進,82366.0,1538222.0,18.75,18.75,18.6,18.7,0.0,72.0
1459,聯發,82344.0,746172.0,9.05,9.07,9.04,9.07,0.04,74.0
1460,宏遠,6369553.0,52713877.0,8.35,8.45,8.16,8.18,0.23,1871.0
1463,強盛,70836.0,1028295.0,14.5,14.55,14.45,14.55,0.05,55.0
1464,得力,480073.0,7267778.0,15.15,15.2,15.1,15.15,0.0,306.0
1465,偉全,21321.0,306390.0,14.3,14.4,14.3,14.35,0.05,66.0
1466,聚隆,94205.0,1066194.0,11.45,11.45,11.15,11.3,-0.1,55.0
1467,南緯,948759.0,10929452.0,11.5,11.55,11.45,11.5,-0.05,419.0
1468,昶和,34000.0,499600.0,14.8,14.8,14.55,14.8,-0.1,24.0
1470,大統新創,16062.0,321518.0,19.65,19.8,19.6,19.8,-0.05,26.0
1471,首利,1012552.0,9346449.0,9.15,9.34,9.11,9.26,0.11,487.0
1472,三洋實業,83803.0,2570212.0,31.4,31.4,30.25,31.0,0.2,112.0
1473,台南,90813.0,2148088.0,24.1,24.1,23.55,23.75,0.05,96.0
1474,弘裕,57061.0,704834.0,12.35,12.4,12.3,12.35,0.0,203.0
1475,業旺,29220.0,1650573.0,56.4,57.0,56.0,56.5,0.6,27.0
1476,儒鴻,520184.0,249533712.0,482.0,484.5,475.5,481.0,-1.0,706.0
1477,聚陽,796308.0,180208807.0,227.0,228.0,225.0,225.5,-2.0,793.0
1503,士電,16354098.0,2237417558.0,138.0,139.5,133.0,138.0,1.0,10776.0
1504,東元,24890229.0,1292592390.0,52.0,52.5,51.4,51.9,0.0,14400.0
1506,正道,164846.0,3217125.0,19.6,19.6,19.35,19.6,0.15,84.0
1512,瑞利,34889.0,459403.0,13.4,13.4,13.1,13.2,-0.15,30.0
1513,中興電,56414089.0,6510125662.0,118.0,119.0,113.0,114.0,-3.0,35050.0
1514,亞力,23554581.0,1236888281.0,54.2,54.3,51.3,52.4,-0.7,14293.0
1515,力山,192280.0,5728455.0,30.05,30.05,29.7,29.8,0.0,123.0
1516,川飛,164261.0,3386657.0,20.55,20.7,20.45,20.6,0.0,95.0
1517,利奇,188269.0,3574174.0,19.05,19.05,18.9,18.9,-0.15,318.0
1519,華城,42031183.0,5573037998.0,132.0,138.0,126.0,137.0,8.5,24779.0
1521,大億,28002.0,1057924.0,38.0,38.0,37.65,37.65,-0.25,23.0
1522,堤維西,3306521.0,98110630.0,29.4,29.95,29.2,29.7,0.45,1792.0
1522A,堤維西甲特,1101.0,50475.0,45.85,45.85,45.85,45.85,0.05,2.0
1524,耿鼎,766142.0,17378385.0,22.8,22.8,22.5,22.65,-0.05,496.0
1525,江申,376990.0,30925481.0,83.0,83.3,80.8,81.5,-1.0,301.0
1526,日馳,222402.0,9143010.0,40.95,41.3,40.8,41.15,0.45,208.0
1527,鑽全,289720.0,12344329.0,42.2,42.9,42.15,42.45,0.25,192.0
1528,恩德,11060441.0,140630459.0,12.8,13.2,12.25,12.5,0.1,4461.0
1529,樂事綠能,7447047.0,293985189.0,39.8,40.15,38.8,39.5,0.05,4560.0
1530,亞崴,49531.0,1640881.0,33.05,33.2,33.05,33.1,0.05,167.0
1531,高林股,371250.0,5476795.0,14.45,14.95,14.45,14.75,0.25,212.0
1532,勤美,1008387.0,35980574.0,35.75,35.9,35.0,35.85,0.0,624.0
1533,車王電,699792.0,39589709.0,57.6,57.8,56.0,56.1,-1.2,588.0
