證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
00645,富邦日本,221085.0,6167306.0,27.8,27.95,27.8,27.9,0.26,524.0
00646,元大S&P500,541967.0,21427740.0,39.45,39.6,39.45,39.57,0.38,576.0
00647L,元大S&P500正2,193407.0,10988704.0,56.7,56.95,56.6,56.95,1.15,70.0
00648R,元大S&P500反1,7046013.0,49513613.0,7.03,7.03,7.02,7.03,-0.06,846.0
00650L,復華香港正2,13086590.0,174382366.0,13.38,13.72,13.04,13.35,0.05,1898.0
00651R,復華香港反1,1344080.0,11148668.0,8.32,8.43,8.23,8.35,-0.01,78.0
00652,富邦印度,370355.0,11084077.0,29.89,29.95,29.88,29.93,0.31,353.0
00653L,富邦印度正2,831582.0,36322647.0,43.36,43.78,43.36,43.69,0.99,347.0
00654R,富邦印度反1,329000.0,2605750.0,7.94,7.94,7.91,7.93,-0.09,49.0
00655L,國泰中國A50正2,1474000.0,40296270.0,27.33,27.78,27.08,27.35,0.07,481.0
00656R,國泰中國A50反1,330000.0,2759440.0,8.32,8.4,8.32,8.36,0.01,16.0
00657,國泰日經225,201050.0,6998026.0,34.76,34.86,34.72,34.78,0.25,24.0
00657K,國泰日經225+U,200.0,2262.0,11.31,11.31,11.31,11.31,0.09,2.0
00660,元大歐洲50,19322.0,612061.0,31.7,31.73,31.7,31.73,0.03,976.0
00661,元大日經225,8417.0,312392.0,37.16,37.32,37.16,37.32,0.46,1000.0
00662,富邦NASDAQ,394152.0,20595127.0,51.9,52.35,51.9,52.3,0.45,422.0
00663L,國泰臺灣加權正2,19126.0,2005605.0,104.5,105.5,104.2,105.2,1.6,13.0
00664R,國泰臺灣加權反1,5578532.0,33240788.0,5.97,5.99,5.94,5.97,-0.01,286.0
00665L,富邦恒生國企正2,45848109.0,372219970.0,8.13,8.4,7.92,8.1,0.0,4731.0
00666R,富邦恒生國企反1,147000.0,2159770.0,14.48,14.86,14.42,14.79,0.13,16.0
00668,國泰美國道瓊,25429.0,966088.0,37.9,38.06,37.9,38.06,0.35,971.0
00668K,國泰美國道瓊+U,200.0,2472.0,12.36,12.36,12.36,12.36,0.1,2.0
00669R,國泰美國道瓊反1,7521608.0,59290727.0,7.89,7.89,7.87,7.89,-0.05,564.0
00670L,富邦NASDAQ正2,1382213.0,93394381.0,67.4,67.75,67.4,67.75,1.1,601.0
00671R,富邦NASDAQ反1,17994783.0,99188813.0,5.52,5.52,5.5,5.5,-0.06,1215.0
00673R,期元大S&P原油反1,24607916.0,217586953.0,8.83,8.86,8.83,8.85,-0.05,1397.0
00674R,期元大S&P黃金反1,975184.0,11691674.0,11.99,12.0,11.98,11.99,0.02,142.0
00675L,富邦臺灣加權正2,690881.0,31727651.0,45.66,46.2,45.52,45.93,0.33,468.0
00676R,富邦臺灣加權反1,3668239.0,12047571.0,3.28,3.3,3.27,3.28,-0.01,163.0
00678,群益NBI生技,316418.0,8226589.0,25.8,26.02,25.8,26.0,0.25,20.0
00680L,元大美債20正2,43494492.0,505629522.0,11.63,11.65,11.6,11.64,-0.19,6466.0
00681R,元大美債20反1,308015.0,5585903.0,18.13,18.15,18.11,18.14,0.15,34.0
00682U,期元大美元指數,77000.0,1565420.0,20.3,20.36,20.29,20.32,0.08,32.0
00683L,期元大美元指正2,1108004.0,23398444.0,21.09,21.17,21.07,21.13,0.15,295.0
00684R,期元大美元指反1,2000.0,32410.0,16.21,16.21,16.2,16.2,-0.07,2.0
00685L,群益臺灣加權正2,370150.0,15078905.0,40.52,40.92,40.34,40.71,0.36,59.0
00686R,群益臺灣加權反1,844000.0,2999160.0,3.57,3.57,3.55,3.55,-0.02,24.0
00688L,國泰20年美債正2,5834364.0,67335061.0,11.55,11.59,11.51,11.55,-0.2,941.0
00689R,國泰20年美債反1,224000.0,4217640.0,18.81,18.83,18.8,18.83,0.13,7.0
00690,兆豐藍籌30,351209.0,9581047.0,27.09,27.34,27.09,27.32,0.0,870.0
00692,富邦公司治理,2050685.0,60475826.0,29.47,29.57,29.36,29.5,0.03,1653.0
00693U,期街口S&P黃豆,104170.0,2726545.0,26.11,26.26,26.11,26.26,0.49,42.0
00700,富邦恒生國企,227874.0,2911855.0,12.8,13.0,12.62,12.73,-0.07,1060.0
00701,國泰股利精選30,936247.0,21762046.0,23.12,23.29,23.12,23.27,0.16,610.0
00702,國泰標普低波高息,141939.0,2965629.0,20.9,20.93,20.9,20.93,0.13,965.0
00703,台新MSCI中國,48136.0,761392.0,16.09,16.09,15.63,15.7,-0.02,980.0
00706L,期元大S&P日圓正2,11015019.0,101103034.0,9.26,9.26,9.15,9.17,-0.37,1735.0
00707R,期元大S&P日圓反1,2000.0,49640.0,24.82,24.82,24.82,24.82,0.47,1.0
00708L,期元大S&P黃金正2,803632.0,22569906.0,28.09,28.15,28.03,28.09,-0.12,243.0
00709,富邦歐洲,43628.0,1106261.0,25.33,25.44,25.33,25.44,0.01,15.0
00710B,復華彭博非投等債,298722.0,5338593.0,17.88,17.91,17.85,17.85,-0.03,117.0
00711B,復華彭博新興債,112469.0,1835316.0,16.35,16.35,16.32,16.32,-0.03,850.0
00712,復華富時不動產,13693949.0,124675757.0,9.13,9.13,9.07,9.12,-0.06,4300.0
00713,元大台灣高息低波,10027739.0,410856176.0,40.67,41.03,40.67,41.03,0.37,4729.0
00714,群益道瓊美國地產,255425.0,4667653.0,18.21,18.3,18.21,18.27,0.09,168.0
00715L,期街口布蘭特正2,31887018.0,430157386.0,13.47,13.53,13.45,13.49,0.19,3501.0
00717,富邦美國特別股,202888.0,2957136.0,14.57,14.61,14.55,14.56,-0.02,460.0
00728,第一金工業30,236695.0,5414667.0,22.79,22.94,22.79,22.88,0.09,296.0
00730,富邦臺灣優質高息,76152.0,1388718.0,18.17,18.3,18.17,18.24,0.07,162.0
00731,復華富時高息低波,1045255.0,59839868.0,57.0,57.3,57.0,57.25,0.25,205.0
00733,富邦臺灣中小,347113.0,13068889.0,36.62,37.93,36.62,37.86,1.24,309.0
00735,國泰臺韓科技,102000.0,2682460.0,26.16,26.3,26.16,26.3,0.24,4.0
00736,國泰新興市場,105416.0,2055706.0,19.54,19.54,19.5,19.5,0.11,7.0
00737,國泰AI+Robo,77766.0,2111778.0,27.18,27.24,27.14,27.23,0.28,883.0
00738U,期元大道瓊白銀,1302000.0,31878310.0,24.56,24.63,24.43,24.48,-0.12,168.0
00739,元大MSCI A股,32652.0,760427.0,23.47,23.47,23.17,23.37,0.06,899.0
00752,中信中國50,4236711.0,76742172.0,18.14,18.39,17.96,18.14,0.0,1063.0
00753L,中信中國50正2,19544455.0,200710607.0,10.29,10.53,10.07,10.24,-0.01,2979.0
00757,統一FANG+,1000462.0,45160988.0,44.87,45.25,44.87,45.19,0.32,739.0
00762,元大全球AI,109020.0,3965011.0,36.49,36.49,36.33,36.43,0.08,120.0
00763U,期街口道瓊銅,180000.0,4495320.0,24.99,25.07,24.92,24.96,0.21,41.0
00770,國泰北美科技,203366.0,6003468.0,29.3,29.59,29.3,29.55,0.28,470.0
00771,元大US高息特別股,19993.0,321051.0,16.05,16.08,16.03,16.07,0.01,140.0
00775B,新光投等債15+,53940.0,1829731.0,33.94,33.94,33.89,33.89,-0.19,944.0
00783,富邦中証500,462038.0,9807044.0,21.29,21.3,21.17,21.23,0.08,26.0
00830,國泰費城半導體,5681593.0,153341933.0,26.9,27.13,26.88,27.13,0.68,1707.0
00850,元大臺灣ESG永續,372892.0,11487278.0,30.71,30.89,30.7,30.86,0.14,518.0
00851,台新全球AI,4970.0,131561.0,26.68,26.68,26.68,26.68,0.27,1003.0
00852L,國泰美國道瓊正2,200285.0,3923232.0,19.55,19.62,19.55,19.62,0.32,91.0
00861,元大全球未來通訊,143849.0,4038510.0,28.02,28.12,28.02,28.07,0.23,133.0
00865B,國泰US短期公債,130242.0,5317428.0,40.86,40.86,40.82,40.83,0.11,7.0
00875,國泰網路資安,199684.0,4927677.0,24.74,24.74,24.65,24.72,-0.01,154.0
00876,元大全球5G,181041.0,4828552.0,26.52,26.69,26.52,26.64,0.12,129.0
00878,國泰永續高股息,47135344.0,832502466.0,17.58,17.7,17.58,17.68,0.12,18566.0
00881,國泰台灣5G+,4940086.0,73302252.0,14.79,14.9,14.76,14.85,0.06,1934.0
00882,中信中國高股息,11718779.0,144053885.0,12.28,12.4,12.22,12.32,0.02,2384.0
00885,富邦越南,7851935.0,88791653.0,11.28,11.33,11.28,11.33,0.08,2222.0
00891,中信關鍵半導體,6269126.0,78743655.0,12.49,12.62,12.41,12.57,0.09,1911.0
00892,富邦台灣半導體,3458061.0,40117990.0,11.5,11.65,11.43,11.61,0.14,1054.0
00893,國泰智能電動車,8288491.0,113415406.0,13.64,13.71,13.64,13.7,0.22,1798.0
00894,中信小資高價30,933175.0,12453527.0,13.2,13.41,13.2,13.37,0.14,245.0
00895,富邦未來車,4097780.0,59738770.0,14.53,14.62,14.51,14.62,0.31,623.0
00896,中信綠能及電動車,1438259.0,20931928.0,14.41,14.6,14.41,14.59,0.19,578.0
00897,富邦基因免疫生技,1726990.0,13243026.0,7.62,7.69,7.62,7.69,0.16,245.0
00898,國泰基因免疫革命,925336.0,6981240.0,7.54,7.57,7.54,7.55,0.16,231.0
00899,FT潔淨能源,68867.0,1461172.0,21.22,21.23,21.2,21.22,-0.17,140.0
00900,富邦特選高股息30,5688896.0,64878437.0,11.36,11.44,11.36,11.42,0.06,2119.0
00901,永豐智能車供應鏈,850053.0,10834714.0,12.7,12.79,12.65,12.77,0.09,201.0
00902,中信電池及儲能,3163547.0,37740034.0,11.86,11.99,11.85,11.92,0.08,3145.0
00903,富邦元宇宙,4887883.0,49573618.0,10.02,10.18,10.02,10.17,0.18,1023.0
00904,新光臺灣半導體30,845303.0,9925959.0,11.7,11.83,11.63,11.77,0.09,199.0
00905,FT臺灣Smart,1579833.0,14141534.0,8.92,8.99,8.92,8.95,0.03,3495.0
00906,大華元宇宙科技50,15347.0,165511.0,10.78,10.84,10.77,10.84,0.06,7.0
00907,永豐優息存股,680974.0,9905201.0,14.51,14.57,14.51,14.56,0.06,411.0
00908,富邦入息REITs+,863706.0,10345232.0,11.96,12.0,11.96,11.98,0.02,105.0
00909,國泰數位支付服務,180964.0,2982614.0,16.48,16.48,16.46,16.48,0.14,96.0
00910,第一金太空衛星,148402.0,2216490.0,14.96,14.96,14.92,14.92,0.06,151.0
00911,兆豐洲際半導體,198000.0,3331570.0,16.58,16.92,16.56,16.92,0.34,44.0
00912,中信臺灣智慧50,1776940.0,25446923.0,14.34,14.38,14.28,14.3,0.02,922.0
00913,兆豐台灣晶圓製造,21000.0,332870.0,15.79,15.92,15.75,15.91,0.12,7.0
00915,凱基優選高股息30,455675.0,7551163.0,16.49,16.61,16.49,16.58,0.1,228.0
00916,國泰全球品牌50,936863.0,15424751.0,16.4,16.49,16.4,16.48,0.1,410.0
00917,中信特選金融,664241.0,9994451.0,14.96,15.06,14.96,15.04,0.15,154.0
00918,大華優利高填息30,209244.0,3574070.0,17.09,17.13,17.0,17.11,0.15,134.0
00919,群益台灣精選高息,3736039.0,68888430.0,18.42,18.51,18.31,18.48,0.07,1191.0
00920,富邦ESG綠色電力,330353.0,5450563.0,16.55,16.55,16.45,16.47,-0.08,115.0
00921,兆豐龍頭等權重,245223.0,3949689.0,15.99,16.2,15.99,16.18,0.13,126.0
00922,國泰台灣領袖50,1459955.0,21299498.0,14.56,14.63,14.53,14.6,0.06,794.0
00923,群益台灣ESG低碳,3199662.0,46707354.0,14.56,14.64,14.49,14.62,0.1,1396.0
00924,復華S&P500成長,24214781.0,364614394.0,15.0,15.11,14.99,15.1,0.14,3704.0
00925,新光標普電動車,284100.0,4062050.0,14.21,14.36,14.21,14.34,0.16,55.0
01001T,土銀富邦R1,14080.0,215608.0,15.31,15.31,15.31,15.31,-0.01,7.0
01002T,土銀國泰R1,13010.0,232215.0,17.89,17.9,17.68,17.9,-0.05,14.0
01003T,兆豐新光R1,40060.0,846366.0,21.1,21.2,21.1,21.1,0.0,23.0
01004T,土銀富邦R2,20973.0,307857.0,14.88,14.88,14.47,14.85,-0.11,27.0
01007T,兆豐國泰R2,10120.0,177147.0,17.5,17.5,17.5,17.5,-0.06,4.0
01009T,王道圓滿R1,6000.0,50780.0,8.46,8.48,8.46,8.48,0.02,4.0
01010T,京城樂富R1,1001.0,10049.0,10.04,10.04,10.04,10.04,0.0,2.0
020000,富邦特選蘋果N,1000.0,7070.0,7.07,7.07,7.07,7.07,0.06,1.0
020002,元富新中國N,1000.0,12990.0,12.99,12.99,12.99,12.99,0.14,1.0
020007,凱基臺灣500N,,,,,,,0.0,
020011,統一微波高息20N,2000.0,14830.0,7.41,7.42,7.41,7.42,0.04,2.0
020012,富邦行動通訊N,4000.0,27960.0,6.99,6.99,6.99,6.99,0.0,1.0
020015,統一MSCI美低波N,,,,,,,0.0,
020016,統一MSCI美科技N,,,,,,,0.0,
020018,統一價值成長30N,,,,,,,0.0,
020019,統一特選台灣5GN,20000.0,248200.0,12.41,12.41,12.41,12.41,0.0,1.0
02001L,富邦蘋果正二N,7000.0,70500.0,10.05,10.08,10.05,10.08,0.16,2.0
02001R,富邦蘋果反一N,,,,,,,0.0,
02001S,策元大加權策略N,1000.0,5170.0,5.17,5.17,5.17,5.17,0.02,1.0
020020,元大台股領航N,58000.0,383100.0,6.6,6.63,6.6,6.61,0.01,16.0
020022,元大電動車N,3094000.0,18758250.0,5.97,6.09,5.97,6.09,0.11,314.0
020028,元大特選電動車N,228000.0,1332760.0,5.77,5.87,5.77,5.87,0.1,62.0
020029,元大ESG高股息N,671000.0,3335250.0,4.94,4.98,4.94,4.98,0.05,28.0
020030,統一智慧電動車N,224000.0,940610.0,4.17,4.22,4.17,4.2,0.03,10.0
020031,統一IC設計臺灣N,163000.0,682980.0,4.17,4.22,4.11,4.2,0.08,24.0
020032,元大綠能N,28000.0,148640.0,5.29,5.32,5.29,5.31,0.06,15.0
020034,元大IC設計N,70000.0,362490.0,5.13,5.2,5.13,5.18,0.13,15.0
020036,元大金融配息N,40000.0,200290.0,5.01,5.01,5.0,5.01,0.02,11.0
020037,元大金融高股息N,31000.0,155220.0,5.0,5.01,5.0,5.01,0.02,10.0
1101,台泥,69164237.0,2748222567.0,39.0,40.25,38.9,39.9,1.2,31971.0
1101B,台泥乙特,78213.0,3842151.0,49.1,49.15,49.1,49.15,0.0,26.0
1102,亞泥,4009660.0,177225324.0,44.0,44.4,43.95,44.25,0.3,2346.0
1103,嘉泥,1239044.0,25220473.0,20.1,20.75,20.0,20.2,0.15,675.0
1104,環泥,4368634.0,124301119.0,28.6,28.8,28.05,28.75,0.45,2636.0
1108,幸福,2759809.0,45166200.0,16.3,16.65,16.0,16.5,0.4,1252.0
1109,信大,155305.0,2763946.0,17.8,17.9,17.6,17.9,0.1,145.0
1110,東泥,151001.0,2745168.0,18.25,18.3,18.1,18.3,-0.05,61.0
1201,味全,313018.0,6284729.0,20.05,20.15,20.0,20.15,0.1,411.0
1203,味王,433.0,15945.0,,,,,0.0,90.0
1210,大成,1677871.0,87029381.0,51.5,52.3,51.4,51.8,0.5,1302.0
1213,大飲,39248.0,260099.0,7.07,7.07,6.56,6.96,-0.11,20.0
1215,卜蜂,3003429.0,281467146.0,91.0,95.3,91.0,93.7,3.7,2626.0
1216,統一,5591404.0,412231270.0,73.7,73.9,73.4,73.9,0.3,3496.0
1217,愛之味,568718.0,6279335.0,11.0,11.1,11.0,11.05,0.05,350.0
1218,泰山,1204733.0,35739148.0,29.45,29.8,29.35,29.75,0.4,785.0
1219,福壽,797626.0,17049944.0,21.3,21.5,21.25,21.4,0.15,469.0
1220,台榮,385174.0,6168462.0,16.1,16.15,15.8,16.05,-0.05,244.0
1225,福懋油,192275.0,11549079.0,59.2,60.3,59.2,60.3,0.1,82.0
1227,佳格,1245860.0,50363944.0,40.4,40.8,40.4,40.7,0.3,384.0
1229,聯華,2028231.0,125751256.0,60.9,62.8,60.9,61.9,0.9,2025.0
1231,聯華食,454444.0,41739404.0,91.0,92.6,90.8,92.3,1.3,715.0
1232,大統益,46117.0,6920430.0,150.0,150.5,149.5,150.0,0.0,181.0
1233,天仁,16251.0,553223.0,34.0,34.15,33.95,34.15,-0.05,18.0
1234,黑松,174755.0,6364422.0,36.35,36.5,36.35,36.4,0.05,186.0
1235,興泰,3658.0,254677.0,69.5,69.6,69.5,69.6,-0.6,11.0
1236,宏亞,22632.0,532759.0,23.55,23.55,23.5,23.55,0.0,51.0
1256,鮮活果汁-KY,4157.0,1280504.0,308.5,308.5,306.0,306.0,-2.5,130.0
1301,台塑,6964481.0,651456214.0,93.7,94.2,93.1,93.9,0.0,6380.0
1303,南亞,4427046.0,343127934.0,78.0,78.1,77.1,77.5,-0.5,2823.0
1304,台聚,1138217.0,28854160.0,25.35,25.5,25.1,25.4,-0.1,620.0
1305,華夏,1180811.0,29603044.0,25.0,25.35,24.85,24.85,-0.2,730.0
1307,三芳,49065.0,1027045.0,21.05,21.05,20.85,21.0,0.1,103.0
1308,亞聚,853010.0,23420976.0,27.6,27.65,27.25,27.55,0.0,599.0
1309,台達化,343478.0,7158629.0,21.05,21.05,20.75,20.85,-0.25,400.0
1310,台苯,9402605.0,160038963.0,16.8,17.4,16.5,17.3,0.5,3869.0
1312,國喬,2282500.0,45902200.0,20.25,20.25,20.05,20.1,-0.15,957.0
1312A,國喬特,,,,,,,0.0,
1313,聯成,828326.0,12222042.0,14.85,14.9,14.7,14.7,-0.25,588.0
1314,中石化,13278970.0,133399250.0,10.1,10.15,10.0,10.05,-0.05,2804.0
1315,達新,12680.0,891357.0,70.0,70.5,70.0,70.0,0.1,22.0
1316,上曜,1289009.0,17527511.0,13.5,13.7,13.45,13.6,0.15,473.0
1319,東陽,2847445.0,137951286.0,48.4,48.75,47.75,48.55,0.9,1533.0
1321,大洋,195000.0,6684200.0,34.35,34.4,34.15,34.4,0.1,51.0
1323,永裕,30285.0,997833.0,33.0,33.0,32.9,33.0,0.0,25.0
1324,地球,343696.0,4094037.0,11.45,12.4,11.35,11.8,0.45,241.0
1325,恆大,253057.0,6092207.0,24.15,24.15,23.95,24.05,0.1,336.0
1326,台化,1932731.0,133494205.0,68.9,69.3,68.8,69.3,0.4,1312.0
1337,再生-KY,326241.0,2345577.0,7.15,7.23,7.15,7.18,0.03,314.0
1338,廣華-KY,11069.0,491150.0,44.25,44.5,44.15,44.45,0.2,56.0
1339,昭輝,121836.0,5308986.0,43.9,43.9,43.4,43.4,-0.4,96.0
1340,勝悅-KY,218508.0,2488295.0,11.3,11.5,11.25,11.5,0.2,388.0
1341,富林-KY,11016.0,768204.0,69.8,69.8,69.6,69.6,0.2,24.0
1342,八貫,1044434.0,154002469.0,151.0,151.5,145.5,146.5,-2.5,1275.0
1402,遠東新,5533852.0,177966625.0,32.0,32.25,31.95,32.25,0.35,2733.0
1409,新纖,1778814.0,31252729.0,17.6,17.65,17.5,17.6,0.0,903.0
1410,南染,14566.0,564608.0,38.8,38.95,38.5,38.8,0.0,18.0
1413,宏洲,30616.0,286329.0,9.39,9.39,9.34,9.36,0.0,28.0
1414,東和,193191.0,3326368.0,17.5,17.5,17.1,17.35,-0.15,141.0
1416,廣豐,431474.0,5100076.0,11.7,11.95,11.7,11.85,0.15,281.0
1417,嘉裕,2078009.0,30298341.0,14.6,14.8,14.35,14.55,0.15,809.0
1418,東華,24352.0,381192.0,15.55,15.7,15.55,15.55,0.0,54.0
1419,新紡,20607.0,835984.0,40.5,40.65,40.45,40.65,0.15,21.0
1423,利華,40496.0,865638.0,21.4,21.5,21.35,21.4,0.0,53.0
1432,大魯閣,163703.0,2518975.0,15.55,15.55,15.3,15.35,-0.2,288.0
1434,福懋,918644.0,26039467.0,28.3,28.4,28.2,28.35,0.05,525.0
1436,華友聯,23036.0,1311362.0,57.1,57.2,56.7,57.1,-0.2,31.0
1437,勤益控,212368.0,6045716.0,28.6,28.6,28.4,28.6,0.0,125.0
1438,三地開發,288390.0,9232477.0,31.55,32.25,31.4,32.2,0.85,123.0
1439,雋揚,31031.0,684985.0,22.1,22.35,21.95,22.0,-0.15,23.0
1440,南紡,899698.0,15183102.0,16.9,17.0,16.8,16.95,0.05,508.0
1441,大東,70373.0,577509.0,8.28,8.28,8.18,8.25,-0.03,152.0
1442,名軒,571777.0,18702548.0,32.8,32.9,32.4,32.75,0.4,285.0
1443,立益物流,32029.0,914556.0,28.9,28.9,28.5,28.6,0.05,47.0
1444,力麗,1871236.0,20328050.0,10.8,10.95,10.75,10.9,0.15,737.0
1445,大宇,237175.0,4749479.0,19.95,20.1,19.9,19.95,0.1,110.0
1446,宏和,14207.0,438013.0,30.8,30.95,30.8,30.95,-0.05,14.0
1447,力鵬,901076.0,7308876.0,8.12,8.14,8.07,8.11,0.03,275.0
1449,佳和,37768.0,570433.0,15.05,15.15,15.05,15.15,0.05,46.0
1451,年興,97419.0,2234810.0,23.05,23.05,22.9,22.95,0.05,71.0
1452,宏益,47746.0,839866.0,17.6,17.65,17.5,17.65,0.0,81.0
1453,大將,181446.0,2738497.0,15.2,15.2,15.0,15.1,-0.15,134.0
1454,台富,11439.0,152861.0,13.35,13.55,13.3,13.4,0.1,23.0
1455,集盛,405325.0,4209260.0,10.35,10.45,10.35,10.4,0.05,255.0
1456,怡華,65002.0,1039131.0,15.8,16.15,15.8,15.9,0.25,45.0
1457,宜進,110081.0,2053119.0,18.7,18.7,18.55,18.7,0.05,72.0
1459,聯發,112655.0,991407.0,8.98,9.06,8.5,9.06,0.04,127.0
1460,宏遠,6500518.0,53194764.0,7.96,8.3,7.95,8.12,0.3,1717.0
1463,強盛,37788.0,540531.0,14.25,14.35,14.25,14.35,0.1,45.0
1464,得力,429849.0,6585337.0,15.35,15.35,15.25,15.3,0.0,287.0
1465,偉全,13301.0,189354.0,14.25,14.25,14.2,14.2,0.0,46.0
1466,聚隆,88013.0,1022593.0,11.6,11.7,11.6,11.65,-0.05,44.0
1467,南緯,1355563.0,15562820.0,11.55,11.55,11.4,11.5,0.0,315.0
1468,昶和,47149.0,654925.0,13.8,14.05,13.75,14.0,0.25,35.0
1470,大統新創,15984.0,300390.0,19.05,19.05,18.9,18.9,-0.15,23.0
1471,首利,3250748.0,32441200.0,9.84,10.1,9.79,10.0,0.23,1300.0
1472,三洋實業,19734.0,535344.0,28.4,28.4,26.9,27.0,0.0,22.0
1473,台南,55926.0,1269890.0,22.85,22.9,22.4,22.8,0.05,67.0
1474,弘裕,44005.0,553192.0,12.6,12.6,12.5,12.6,0.0,54.0
1475,業旺,32256.0,1696480.0,51.8,53.5,51.8,52.4,1.0,32.0
1476,儒鴻,350083.0,170541203.0,487.0,492.5,483.5,487.5,0.0,491.0
1477,聚陽,878195.0,197004097.0,222.5,226.0,222.0,225.5,3.0,2001.0
1503,士電,19447934.0,2093665647.0,102.5,110.5,101.0,110.5,10.0,10918.0
1504,東元,42946096.0,1959279783.0,44.5,46.3,44.45,46.25,2.1,20735.0
1506,正道,232336.0,4785602.0,20.8,20.8,20.5,20.7,0.0,130.0
1512,瑞利,78189.0,1029736.0,13.2,13.55,13.1,13.55,-0.05,68.0
1513,中興電,37364492.0,3991399665.0,102.5,109.0,102.5,108.0,6.5,22115.0
1514,亞力,33391594.0,1733828571.0,49.1,53.4,49.0,53.4,4.8,17830.0
1515,力山,1539954.0,46677378.0,29.65,30.8,29.65,30.75,1.1,848.0
1516,川飛,158923.0,3318865.0,21.0,21.0,20.8,20.8,-0.05,174.0
1517,利奇,1443546.0,27866323.0,19.0,19.7,18.8,19.5,0.55,566.0
1519,華城,33384933.0,3352711572.0,95.8,104.0,95.7,103.5,8.6,21730.0
1521,大億,41071.0,1547329.0,38.5,38.5,37.5,37.85,0.0,65.0
1522,堤維西,803728.0,23707420.0,29.8,29.8,29.2,29.45,-0.05,513.0
1522A,堤維西甲特,1000.0,45800.0,45.8,45.8,45.8,45.8,0.05,1.0
1524,耿鼎,2038267.0,48483386.0,23.7,24.0,23.45,23.7,0.0,922.0
1525,江申,200488.0,14387740.0,71.2,72.6,70.9,72.5,1.3,190.0
1526,日馳,131430.0,5261496.0,40.0,40.15,39.95,40.05,0.05,140.0
1527,鑽全,184000.0,7745592.0,42.3,42.3,42.0,42.0,0.0,199.0
1528,恩德,7925892.0,101662312.0,12.7,13.15,12.5,12.7,0.5,3148.0
1529,樂事綠能,4156156.0,177021184.0,42.7,43.0,42.05,42.6,0.6,2764.0
1530,亞崴,47112.0,1578094.0,32.8,33.65,32.8,33.4,0.5,58.0
1531,高林股,20294.0,292891.0,14.4,14.45,14.4,14.4,0.0,52.0
1532,勤美,205698.0,7080709.0,34.5,34.6,34.3,34.4,0.0,168.0
1533,車王電,816064.0,46142114.0,57.0,57.0,55.8,56.7,-0.3,594.0
1535,中宇,218982.0,11928491.0,53.5,55.0,53.4,54.6,1.3,238.0
1536,和大,563424.0,40040968.0,70.6,71.5,70.6,71.0,0.5,512.0
