日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/06/23,25741309.0,433826386.0,17.15,17.15,16.65,16.9,+0.05,7044.0,False,0.4999999999999975,0.3779910322200537,0.2931546476787018,,,
111/06/24,17492507.0,297234667.0,17.15,17.15,16.85,16.95,+0.05,4785.0,False,0.57142857142857,0.4424702119562257,0.3429265024378764,,,
111/06/27,20292892.0,344550358.0,17.1,17.1,16.85,16.85,-0.10,7326.0,False,0.4285714285714301,0.4378372841612938,0.3745634296790155,,,
111/06/28,11251405.0,190033588.0,17.0,17.0,16.8,16.9,+0.05,3282.0,False,0.4999999999999975,0.4585581894408616,0.4025616829329642,,,
111/06/29,26019647.0,434256511.0,16.8,16.85,16.6,16.7,-0.20,8741.0,False,0.21428571428571247,0.3771340310558119,0.3940857989739134,,,
111/06/30,29018539.0,475642143.0,16.65,16.65,16.3,16.3,-0.40,11186.0,False,0.0,0.25142268737054124,0.34653142843945595,,,
111/07/01,23329674.0,375962118.0,16.25,16.35,16.0,16.0,-0.30,9456.0,False,0.0,0.16761512491369415,0.2868926605975353,,,
111/07/04,19914722.0,319089877.0,16.0,16.3,15.8,16.05,+0.05,5887.0,False,0.17241379310344834,0.16921468097694553,0.2476666673906721,,,
111/07/05,11726033.0,188843625.0,16.3,16.35,15.95,16.1,+0.05,3862.0,False,0.2222222222222231,0.18688386139203805,0.22740573205779405,,,
111/07/06,21449466.0,339834959.0,16.05,16.05,15.75,15.75,-0.35,9408.0,False,0.0,0.12458924092802535,0.19313356834787115,,,
111/07/07,20832688.0,327773818.0,15.8,15.9,15.55,15.7,-0.05,6555.0,False,0.09677419354838614,0.11531755846814562,0.1671948983879626,,,
111/07/08,10662108.0,169517604.0,15.75,16.0,15.75,15.9,+0.20,4334.0,False,0.24137931034482746,0.15733814242703956,0.1639093130676549,,,
111/07/11,18125722.0,283226974.0,15.9,15.95,15.5,15.5,-0.40,9398.0,False,0.0,0.1048920949513597,0.14423690702888986,,,
111/07/12,34134031.0,511544106.0,15.35,15.35,14.85,14.85,-0.65,15448.0,False,0.0,0.06992806330090648,0.11946729245289535,,,
111/07/13,25968994.0,396851051.0,15.1,15.5,15.1,15.3,+0.45,7480.0,False,0.3000000000000004,0.14661870886727107,0.1285177645910206,,,
111/07/14,10016479.0,153295743.0,15.3,15.45,15.15,15.3, 0.00,3458.0,False,0.3000000000000004,0.19774580591151414,0.15159377836451846,,,
111/07/15,23172045.0,347524592.0,15.25,15.25,14.9,14.9,-0.40,10082.0,False,0.03333333333333377,0.14294164838545406,0.14870973503816362,,,
111/07/18,18481161.0,280184318.0,15.05,15.3,14.95,15.2,+0.30,4972.0,False,0.2916666666666661,0.1925166544791914,0.1633120415185062,,,
111/07/19,10201107.0,155117850.0,15.1,15.3,15.05,15.2, 0.00,3514.0,False,0.3043478260869561,0.2297937116817796,0.18547259823959733,,,
111/07/20,19849050.0,302615275.0,15.3,15.5,15.05,15.15,-0.05,7064.0,False,0.26086956521739185,0.2401523295269837,0.2036991753353928,,,
111/07/21,14109301.0,215224265.0,15.1,15.35,15.1,15.35,+0.20,3689.0,False,0.4545454545454547,0.31161670453314066,0.2396716850679754,,,
111/07/22,26501178.0,410767748.0,15.25,15.75,15.2,15.6,+0.25,6744.0,False,0.833333333333333,0.4855222474665381,0.32162187253416297,,,
111/07/25,17356456.0,270451949.0,15.6,15.7,15.45,15.6, 0.00,7156.0,False,0.8235294117647054,0.5981913022325938,0.4138116824336399,,,
111/07/26,16600852.0,257955365.0,15.6,15.65,15.45,15.55,-0.05,5797.0,False,0.7647058823529419,0.6536961622727098,0.4937731757133298,,,
111/07/27,10458496.0,162502832.0,15.55,15.65,15.45,15.55, 0.00,3543.0,False,0.7647058823529419,0.6906994022994537,0.5594152512420377,,,
111/07/28,18790804.0,293995770.0,15.65,15.8,15.55,15.7,+0.15,6699.0,False,0.8823529411764691,0.7545839152584588,0.6244714725808447,,,
111/07/29,32985663.0,518640631.0,15.9,15.95,15.55,15.7, 0.00,9797.0,False,0.7222222222222218,0.7437966842463798,0.6642465431360229,,,
111/08/01,15153413.0,238531749.0,15.75,15.8,15.65,15.8,+0.10,5495.0,False,0.8333333333333347,0.7736422339420315,0.7007117734046925,,,
111/08/02,17988085.0,281269602.0,15.65,15.75,15.5,15.75,-0.05,6511.0,False,0.7647058823529419,0.7706634500790015,0.7240289989627955,,,
111/08/03,18126949.0,283151279.0,15.7,15.75,15.55,15.65,-0.10,6418.0,False,0.6000000000000014,0.7137756333860015,0.7206112104371974,,,
111/08/04,14098583.0,219803377.0,15.65,15.7,15.5,15.6,-0.05,5013.0,False,0.3000000000000007,0.5758504222573345,0.6723576143772432,,,
111/08/05,17178772.0,271084485.0,15.75,15.85,15.7,15.8,+0.20,5114.0,False,0.7000000000000028,0.6172336148382239,0.6539829478642367,,,
111/08/08,12157842.0,192903994.0,15.8,15.95,15.7,15.9,+0.10,4669.0,False,0.9000000000000021,0.7114890765588167,0.6731516574290967,,,
111/08/09,17020345.0,269779847.0,15.75,15.95,15.7,15.9, 0.00,5267.0,False,0.8888888888888911,0.7706223473355078,0.7056418873979005,,,
111/08/10,29773720.0,485034758.0,15.9,16.5,15.9,16.45,+0.55,8357.0,False,0.9499999999999992,0.8304148982236718,0.7472328910064909,,,
111/08/11,41823789.0,705845609.0,16.8,17.05,16.65,16.9,+0.45,10133.0,False,0.9032258064516115,0.8546852009663183,0.7830503276597667,,,
111/08/12,26169215.0,440983063.0,16.95,17.0,16.7,16.85,-0.05,7523.0,False,0.8709677419354844,0.8601127146227071,0.8087377899807467,,,
111/08/15,26563978.0,453734431.0,17.0,17.2,16.95,17.1,+0.25,7128.0,False,0.9411764705882364,0.8871339666112168,0.8348698488575701,,,
111/08/16,24777212.0,427143103.0,17.15,17.4,17.1,17.3,+0.20,7671.0,False,0.9473684210526326,0.9072121180916888,0.8589839386022762,,,
111/08/17,29601831.0,515511411.0,17.35,17.55,17.3,17.45,+0.15,9646.0,False,0.9459459459459452,0.9201233940431076,0.8793637570825532,,,
111/08/18,25218465.0,440373676.0,17.55,17.55,17.35,17.45, 0.00,7063.0,False,0.9459459459459452,0.9287309113440534,0.8958194751697199,,,
111/08/19,36993545.0,644387304.0,17.45,17.5,17.3,17.5,+0.05,9136.0,False,0.9729729729729726,0.9434782652203596,0.9117057385199332,,,
111/08/22,46046753.0,803322819.0,17.4,17.55,17.3,17.45,-0.05,9669.0,False,0.9393939393939386,0.9421168232782192,0.9218427667726952,,,
111/08/23,56686971.0,985904430.0,17.4,17.45,17.3,17.35,-0.10,13223.0,False,0.7777777777777791,0.8873371414447391,0.9103408916633764,,,
111/08/24,89352215.0,1408655204.0,16.2,16.2,15.6,15.65,X0.00,28512.0,False,0.02564102564102599,0.6001051028435013,0.8069289620567514,,,
111/08/25,26609565.0,419155826.0,15.65,15.85,15.65,15.7,+0.05,8343.0,False,0.05128205128205107,0.4171640856563512,0.6770073365899512,,,
111/08/26,29012381.0,453242674.0,15.75,15.8,15.55,15.6,-0.10,13112.0,False,0.024999999999999467,0.2864427237709006,0.5468191323169342,,,
111/08/29,35862605.0,547398439.0,15.3,15.35,15.2,15.2,-0.40,16014.0,False,0.0,0.19096181584726704,0.4282000268270452,,,
111/08/30,22218624.0,338184988.0,15.2,15.35,15.1,15.2, 0.00,8754.0,False,0.04081632653061208,0.14091331940838206,0.3324377910208241,,,
111/08/31,40784943.0,620292211.0,15.15,15.3,15.1,15.2, 0.00,6822.0,False,0.04081632653061208,0.10754765511579203,0.2574744123858134,,,
111/09/01,27082775.0,407164509.0,15.1,15.1,15.0,15.0,-0.20,11577.0,False,0.0,0.07169843674386138,0.1955490871718294,,,
111/09/02,20635949.0,308873808.0,15.0,15.05,14.9,14.9,-0.10,10099.0,False,0.0,0.04779895782924092,0.14629904405763322,,,
111/09/05,15892880.0,238445878.0,14.95,15.1,14.9,15.05,+0.15,5444.0,False,0.11538461538461575,0.07032751034769917,0.1209751994876552,,,
111/09/06,14512227.0,220559391.0,15.15,15.25,15.1,15.2,+0.15,5582.0,False,0.3157894736842096,0.15214816479320264,0.13136618792283766,,,
111/09/07,37558010.0,559281726.0,15.1,15.15,14.8,14.8,-0.40,17088.0,False,0.0,0.10143210986213508,0.12138816190260344,,,
111/09/08,28274644.0,422412605.0,14.85,15.1,14.7,15.05,+0.25,10209.0,False,0.5384615384615403,0.2471085860619368,0.16329496995571458,,,
111/09/12,19403508.0,293140903.0,15.2,15.2,14.95,15.15,+0.10,6281.0,False,0.6923076923076936,0.39550828814385575,0.2406994093517616,,,
111/09/13,11110334.0,168284504.0,15.2,15.25,15.05,15.1,-0.05,4585.0,False,0.6666666666666656,0.4858944143181257,0.32243107767388296,,,
111/09/14,16127913.0,240416651.0,14.85,15.0,14.8,14.85,-0.25,8525.0,False,0.27272727272727304,0.4148387004545081,0.353233618600758,,,
111/09/15,15684023.0,235245554.0,14.85,15.1,14.85,15.0,+0.15,4269.0,False,0.5454545454545461,0.4583773154545208,0.3882815175520121,,,
111/09/16,40495470.0,601217415.0,14.85,15.0,14.8,14.8,-0.20,10988.0,False,0.18181818181818413,0.3661909375757419,0.3809179908932554,,,
111/09/19,9340691.0,139097497.0,14.9,15.0,14.85,14.85,+0.05,3944.0,False,0.27272727272727304,0.33503638262625224,0.36562412147092094,,,
111/09/20,21134848.0,313534454.0,14.85,14.9,14.8,14.8,-0.05,11970.0,False,0.18181818181818413,0.2839636490235629,0.3384039639884682,,,
111/09/21,27785596.0,408496850.0,14.8,14.8,14.6,14.65,-0.15,17001.0,False,0.07692307692307797,0.21495012499006788,0.2972526843223348,,,
111/09/22,26396157.0,379961817.0,14.55,14.55,14.3,14.35,-0.30,14492.0,False,0.052631578947367336,0.16084394297583435,0.2517831038735013,,,
111/09/23,15360970.0,220748210.0,14.25,14.5,14.25,14.35, 0.00,6872.0,False,0.09999999999999963,0.1405626286505561,0.21470961213251955,,,
111/09/26,28544243.0,401636008.0,14.25,14.25,14.0,14.0,-0.35,13723.0,False,0.0,0.09370841910037073,0.17437588112180324,,,
111/09/27,19193851.0,268264637.0,14.0,14.25,13.9,13.95,-0.05,8601.0,False,0.041666666666665804,0.07636116828913575,0.14170431017758073,,,
111/09/28,32827220.0,450813537.0,13.95,14.1,13.6,13.65,-0.30,13879.0,False,0.03571428571428621,0.06281220743085257,0.11540694259533806,,,
111/09/29,32535023.0,450350340.0,13.8,13.95,13.75,13.85,+0.20,12499.0,False,0.17857142857142852,0.10139861447771124,0.1107374998894624,,,
111/09/30,22160200.0,304120008.0,13.8,13.85,13.65,13.7,-0.15,6506.0,False,0.07692307692307661,0.09324010195949968,0.10490503391280816,,,
111/10/03,18702332.0,253359436.0,13.6,13.7,13.4,13.45,-0.25,9958.0,False,0.03571428571428493,0.07406482987776143,0.09462496590112593,,,
111/10/04,17887558.0,241702402.0,13.6,13.7,13.4,13.55,+0.10,6468.0,False,0.13043478260869593,0.09285481412140624,0.09403491530788602,,,
111/10/05,18252826.0,249551358.0,13.6,13.85,13.6,13.65,+0.10,6417.0,False,0.2272727272727273,0.1376607851718466,0.1085768719292062,,,
111/10/06,11349973.0,155392353.0,13.75,13.75,13.6,13.7,+0.05,4116.0,False,0.35294117647058715,0.2094209156047601,0.14219155315439086,,,
111/10/07,12616323.0,173239507.0,13.6,13.85,13.6,13.75,+0.05,3540.0,False,0.4117647058823527,0.27686884569729103,0.1870839840020242,,,
111/10/11,25956756.0,346857016.0,13.65,13.65,13.25,13.25,-0.50,12418.0,False,0.0,0.18457923046486066,0.18624906615630304,,,
111/10/12,15462808.0,205037419.0,13.3,13.4,13.15,13.3,+0.05,5707.0,False,0.1875000000000007,0.1855528203099073,0.1860169842075044,,,
111/10/13,26145398.0,339889329.0,13.3,13.35,12.85,12.9,-0.40,13883.0,False,0.05000000000000071,0.14036854687327174,0.17080083842942684,,,
111/10/14,18722703.0,243245248.0,13.1,13.15,12.9,12.9, 0.00,6265.0,False,0.05000000000000071,0.11024569791551474,0.15061579159145613,,,
111/10/17,17586883.0,225214348.0,12.85,12.9,12.65,12.85,-0.05,6796.0,False,0.1666666666666662,0.12905268749923188,0.14342809022738134,,,
111/10/18,13371581.0,174398322.0,13.1,13.15,12.9,13.1,+0.25,3759.0,False,0.3749999999999996,0.2110351249994878,0.16596376848475014,,,
111/10/19,28817266.0,370342319.0,13.0,13.0,12.7,12.9,-0.20,13495.0,False,0.20833333333333345,0.21013452777743635,0.18068735491564555,,,
111/10/20,47469617.0,598128468.0,12.65,12.9,12.45,12.85,-0.05,13031.0,False,0.2857142857142859,0.2353277804230529,0.1989008300847813,,,
111/10/21,14609317.0,188123319.0,12.7,13.0,12.65,12.9,+0.05,3903.0,False,0.37500000000000056,0.2818851869487021,0.2265622823727549,,,
111/10/24,14972351.0,195154230.0,13.1,13.2,12.9,13.0,+0.10,4098.0,False,0.5789473684210528,0.38090591410615227,0.27801015961722064,,,
111/10/25,13490132.0,175752849.0,13.15,13.15,12.85,13.1,+0.10,5676.0,False,0.7222222222222223,0.4946780168115089,0.3502327786819834,,,
111/10/26,16803842.0,223662951.0,13.15,13.45,13.0,13.4,+0.30,5194.0,False,0.9500000000000012,0.6464520112076729,0.4489725228572132,,,
111/10/27,15179089.0,206291383.0,13.5,13.7,13.45,13.55,+0.15,4478.0,False,0.8800000000000011,0.7243013408051155,0.540748795506514,,,
111/10/28,11528525.0,155682825.0,13.55,13.65,13.4,13.45,-0.10,3790.0,False,0.8,0.7495342272034103,0.6103439394054794,,,
111/10/31,27525996.0,366785070.0,13.55,13.65,13.25,13.25,-0.20,7148.0,False,0.6400000000000006,0.7130228181356071,0.6445702323155219,,,
111/11/01,13235629.0,178301568.0,13.35,13.6,13.3,13.55,+0.30,3515.0,False,0.8800000000000011,0.7686818787570717,0.6859407811293718,,,
111/11/02,9026042.0,121799325.0,13.55,13.6,13.45,13.45,-0.10,3489.0,False,0.7619047619047616,0.7664228398063017,0.7127681340216818,,,
111/11/03,11985732.0,159075467.0,13.3,13.4,13.2,13.25,-0.20,4777.0,False,0.4705882352941183,0.6678113049689072,0.6977825243374236,,,
111/11/04,9455676.0,125044951.0,13.1,13.4,13.05,13.35,+0.10,3747.0,False,0.5882352941176473,0.6412859680184873,0.6789503388977781,,,
111/11/07,18495580.0,250329481.0,13.45,13.65,13.4,13.65,+0.30,4769.0,False,0.92857142857143,0.7370477882028015,0.6983161553327859,,,
111/11/08,12259368.0,168196819.0,13.75,13.8,13.6,13.75,+0.10,4357.0,False,0.9333333333333323,0.8024763032463118,0.7330362046372945,,,
111/11/09,19283084.0,270207576.0,13.85,14.15,13.8,14.15,+0.40,6928.0,False,1.0,0.8683175354975412,0.77812998159071,,,
111/11/10,10629374.0,149321983.0,14.15,14.15,13.95,14.1,-0.05,4217.0,False,0.954545454545454,0.8970601751801788,0.8177733794538662,,,
111/11/11,29814290.0,432762924.0,14.5,14.6,14.3,14.6,+0.50,8177.0,False,1.0,0.9313734501201192,0.8556400696759504,,,
111/11/14,26477412.0,390481415.0,14.75,14.9,14.55,14.8,+0.20,6253.0,False,0.9459459459459462,0.936230948728728,0.8825036960268762,,,
111/11/15,17887991.0,265126009.0,14.75,14.9,14.6,14.85,+0.05,5175.0,False,0.9729729729729726,0.9484782901434764,0.9044952273990762,,,
111/11/16,17269939.0,254452841.0,14.8,14.9,14.6,14.8,-0.05,6335.0,False,0.9459459459459462,0.9476341754109664,0.9188748767363728,,,
111/11/17,13584260.0,197653426.0,14.75,14.8,14.45,14.55,-0.25,4977.0,False,0.7666666666666669,0.8873116724961998,0.9083538086563152,,,
111/11/18,12654490.0,182975621.0,14.55,14.65,14.35,14.45,-0.10,4469.0,False,0.6538461538461532,0.8094898329461843,0.8753991500862714,,,
111/11/21,10532582.0,152998697.0,14.45,14.65,14.35,14.6,+0.15,3617.0,False,0.7272727272727265,0.7820841310550317,0.8442941437425249,,,
111/11/22,10725186.0,156281603.0,14.6,14.65,14.4,14.6, 0.00,3837.0,False,0.6842105263157889,0.7494595961419508,0.8126826278756668,,,
111/11/23,10999333.0,161444485.0,14.7,14.75,14.55,14.7,+0.10,4668.0,False,0.6666666666666647,0.7218619529835221,0.7824090695782852,,,
